Ourmodel,Hypothesis,Predictions
दूर से दोनों एक जैसी लगती हो,दूर से दोनों एक जैसी लगती हो,दूर से दोनों एक जैसी लगती हो
मैं बाली को पहचान नहीं पाया बिना पहचानही बाढ़ चलाता तो वह तुम्हें भी लग सकता था,मैं बाली को पहचान नहीं पाया बिना पहचानही बाढ़ चलाता तो वह तुम्हें भी लग सकता था,मैं बाली को पहचान नहीं पाया बिना पहचाने ही बाड़ चलाता तो वह तुम्हें भी लग सकता था
मैं स चूप के लिए तैयार नहीं था मैं अपनी मित्र को खोना नहीं चाहताथा लक्ष्मण ने समझाबूजाकर सुगरी,मैं स चूप के लिए तैयार नहीं था मैं अपनी मित्र को खोना नहीं चाहताथा लक्ष्मण ने समझाबूजाकर सुगरी,मैं इस चुप के लिए तैयार नहीं था मैं अपनी मित्र को खोना नहीं चाहता था लक्ष्मण ने समझा बुझाकर सुगरी
को तैयार किया एक और युद्ध के लिए राम ने कहा जौम मित्र इस बार बाली को पहचानने में चू,को तैयार किया एक और युद्ध के लिए राम ने कहा जौम मित्र इस बार बाली को पहचानने में चू,को तैयार किया एक और युद्ध के लिए राम ने कहा जौम मित्र इस बार बाली को पहचानने में चूह
नहीं होगी इस बार उसका अंत निश्चित है,नहीं होगी इस बार उसका अंत निश्चित है,नहीं होगी इस बार उसका अंत निश्चित है
सुगरीव धरा हुआ था घबराट थी और राम के कहने पर तैयार हो गया कश्किंदा पहुंचकर उसने फाली,सुगरीव धरा हुआ था घबराट थी और राम के कहने पर तैयार हो गया कश्किंदा पहुंचकर उसने फाली,सुगरी उधरा हुआ था घबराट थी और राम के कहने पर तैयार हो गया कसकिन्दर पहुच कर उसने फाली
चुनौती दी ललकारा फाली को सुग्रीव का या साहस समझ में नहीं आया,चुनौती दी ललकारा फाली को सुग्रीव का या साहस समझ में नहीं आया,चुनौती दी ललकारा फाली को सुग्रीव का यह साहस समझ में नहीं आया
अपनी पत्नी,अपनी पत्नी,अपनी पत्नी
रानी,रानी,हाँ
तारा किसा,तारा किसा,और अच्छा
बाली जाने लगा तो तारा ने उसे समझाने का प्रयास किया,बाली जाने लगा तो तारा ने उसे समझाने का प्रयास किया,बाली जाने लगा तो तारा ने उसे समझाने का प्रयास किया
चाने से मना किया बाली ने उसकी बात नहीं मानी पैर पटकटा,चाने से मना किया बाली ने उसकी बात नहीं मानी पैर पटकटा,चानने से मना किया बाली ने उसकी बात नहीं मानी पैर पटकटा
बाग्रोथ से उबल रहा था,बाग्रोथ से उबल रहा था,वह रोड से बल रहा था
बाली ने हाथ हवा में उठाया मुट्टी भींची हुई थी,बाली ने हाथ हवा में उठाया मुट्टी भींची हुई थी,बाली ने हाथ हवा में उठाया मुट्टी बीची हुई थी
वह एक घूंसे से सुग्रीव का काम तमाम कर देता,वह एक घूंसे से सुग्रीव का काम तमाम कर देता,वह एक घुसे से सुग्रीव का काम तमाम कर देता
तभी राम का बाण उसकी छाती में लगा,तभी राम का बाण उसकी छाती में लगा,तभी राम का बाण उसकी छाती में लगा
वह लड़खड़ा कर गिर पड़ा,वह लड़खड़ा कर गिर पड़ा,वह लड़खड़ा कर गिर पड़ा
बाली के गिरने पर राम लक्ष्मण और हनुमान पीडों की ओट से बाहर निकल आए आनंद फानन में राज्यविषय की तैयारियां की,बाली के गिरने पर राम लक्ष्मण और हनुमान पीडों की ओट से बाहर निकल आए आनंद फानन में राज्यविषय की तैयारियां की,बाली के गिरने पर राम लक्ष्मण और हनुमान पिड़ो की ओर से बाहर निकल आये आनन फानन में राज्य विषय की तैयारियां की
सुगरीव को राजगद्दी मिली राम की सलाह पर बाली के पुत्र अंगद को युवराज का पद दिया गया राम,सुगरीव को राजगद्दी मिली राम की सलाह पर बाली के पुत्र अंगद को युवराज का पद दिया गया राम,शुग्रीव को राज कदमी मिली राम की सलाह पर बाली के पुत्र अंगद को युवराज का पद दिया गया राम
उोने सुग्रीव के लिए संबोधन बदल दिया,उोने सुग्रीव के लिए संबोधन बदल दिया,उन्होंने श्री गृह के लिए संबोधन बदल दिया
राजग्दी पर बैठने के बाद उन्हें मित्र नहीं कहा वानरराज कहकर संबोधित किया सुगरीव का मन था कि राम,राजग्दी पर बैठने के बाद उन्हें मित्र नहीं कहा वानरराज कहकर संबोधित किया सुगरीव का मन था कि राम,राजद्वीप पे बैठने की बात उन्हे मित्र ने कहा वानर राज कह कर सम्बोधित किया सुग्रिव का मन था की राम
कुछ समय वहीं रहे उनके साथ राम ने मना कर दिया कहा यह पिता की आग्ञा के विरुद्ध होगा उन्होंन,कुछ समय वहीं रहे उनके साथ राम ने मना कर दिया कहा यह पिता की आग्ञा के विरुद्ध होगा उन्होंन,कुछ समय वहीं रहे उनके साथ राम ने मना कर दिया कहा यह पिता की आज्ञा के विरुद्ध होगा उन्होंने
मुझे भनवास किया है मैं वन में ही रहूँंगा,मुझे भनवास किया है मैं वन में ही रहूँंगा,मुझे वनवास किया है में वन में ही रहूँगा
राम किशकिंधा से लौट आए,राम किशकिंधा से लौट आए,राम किचकिंघा से लौट आए
वर्षा रीतू के कारण भागे जाना कठिन था लंका रोहण कुछ समय के लिए स्थगित कर दिया गया इस अवधि में,वर्षा रीतू के कारण भागे जाना कठिन था लंका रोहण कुछ समय के लिए स्थगित कर दिया गया इस अवधि में,वर्षा ऋतु के कारण भागे जाना कठिन था लंकारोहण कुछ समय के लिए स्थगित कर दिया गया इस अवधि में
वे प्रश्नवण पहाड़ पर है वरषारी तू गीद गया राम प्रतीक्षा कर रहे थे सुग्रीव की वानर सेना की सीता की,वे प्रश्नवण पहाड़ पर है वरषारी तू गीद गया राम प्रतीक्षा कर रहे थे सुग्रीव की वानर सेना की सीता की,वे प्रश्नावन पहाड़ पर हैं बरसारी तू गीत गया राम प्रतीक्षा कर रहे थे सुग्रीव की वानर सेना की सीता की
खोज के लिए सुग्रीव ने राजतिलक के दिन राम को इसका आश्वासन दिया था लेकिन वह प रामचन भूल,खोज के लिए सुग्रीव ने राजतिलक के दिन राम को इसका आश्वासन दिया था लेकिन वह प रामचन भूल,खोज के लिए शुग्रीव ने राजतिलक के दिन राम को इसका आश्वासन दिया था लेकिन वह फिर रामचंद भूल गया
राग रंग में उलज गए राम चिंतित थे दुखी भी हनुमान को सुग्रीव का वचन याद था,राग रंग में उलज गए राम चिंतित थे दुखी भी हनुमान को सुग्रीव का वचन याद था,राग रंग में उलझ गए राम चिंतित थे दुखी भी हनुमान को सुग्रीव का वचन याद था
राज तिलक के दिन भी वहीं थे,राज तिलक के दिन भी वहीं थे,आज तिलक के दिन भी वहीं थे
उन्होंने सुग्रीव को याद दिलाया सुग्रीब ने वानर सेना एकत्रित करने का आदेश दिया,उन्होंने सुग्रीव को याद दिलाया सुग्रीब ने वानर सेना एकत्रित करने का आदेश दिया,उन्होंने सुग्रिव को याद दिलाया सुग्रिव ने वानर सेना एकत्रित करने का आदेश दिया
यह काम,यह काम,ये काम
सेनापति नल को सौंपा गया पंद्रह दिन और बीद गए लेकिन सीना राम के पास नहीं पहुंची राम सुगरीव के,सेनापति नल को सौंपा गया पंद्रह दिन और बीद गए लेकिन सीना राम के पास नहीं पहुंची राम सुगरीव के,सेनापति नल को सौंपा गया पंद्रह दिन और बीत गए लेकिन सेना राम के पास नहीं पहुंची रामसुगरिव के
इस व्यवहार से शुब्ध थे ग्रोद में उन्होंने सुग्रीव के विनाश तक की बात कही राम को चिंतित देख लक्ष्मण से,इस व्यवहार से शुब्ध थे ग्रोद में उन्होंने सुग्रीव के विनाश तक की बात कही राम को चिंतित देख लक्ष्मण से,इस व्यवहार से सुब्रुत है ग्रोध में उन्होने सुग्रीव के विनाश तक की बात कही राम कुचिंतित देख लक्ष्मण से
ना रह गया उन्होंने धनुष्य उठाया तो राम ने उन्हे रोक दिया कहा सुगरीव को बस समझाना है वह हमारा,ना रह गया उन्होंने धनुष्य उठाया तो राम ने उन्हे रोक दिया कहा सुगरीव को बस समझाना है वह हमारा,ना रह गया उन्हों ने धनुष उठाया तो राम ने उन्हें रोक दिया कहा सुग्रीव को बस समझाना है वह हमारा
मित्रलक्ष्मण कश्किंदा चले गए वहां पहुंचकर उन्होंने धनुष्य पर प्रत्यंचा चढ़ाई डोरी खींचकर छोड़ी,मित्रलक्ष्मण कश्किंदा चले गए वहां पहुंचकर उन्होंने धनुष्य पर प्रत्यंचा चढ़ाई डोरी खींचकर छोड़ी,मित्र लक्ष्मण चले गए वहां पहुंच कर उन्होंने धनुष पर प्रत्यन्त चढ़ाई डोरी खींच कर छोड़ी
उसकी टंकार से सुगरीव खाप गया धनुष की टंकार सुनते ही उसे रामकु दिया वचन पुनह याद आ गया,उसकी टंकार से सुगरीव खाप गया धनुष की टंकार सुनते ही उसे रामकु दिया वचन पुनह याद आ गया,उसकी टंकार से शुगरी खा पगया धनुष की टंकार सुनते ही उसे राम को दिया वचन पुनः याद आ गया
तारा ने सलाह दी कि वे तत्काल जाकर राम से मिलें,तारा ने सलाह दी कि वे तत्काल जाकर राम से मिलें,तारा ने सलाह दी कि वे तत्काल जाकर राम से मिलें
समायाजना करें,समायाजना करें,समायाचना करें
सुग्रीम ने ऐसा ही किया,सुग्रीम ने ऐसा ही किया,श्री कृष्ण ने ऐसा ही किया
राम के पास जाने से पूर्व सुगरीव ने हनुमान को आवश्यक निर्देश दिए,राम के पास जाने से पूर्व सुगरीव ने हनुमान को आवश्यक निर्देश दिए,राम के पास जाने से पूर्व सुग्रीव ने हनुमान को आवश्यक निर्देश दिये
फानर सीना एकत्र करने का आदेश,फानर सीना एकत्र करने का आदेश,फानर सेना एकत्र करने का आदेश
इस बार सुग्रीव सेना इकत्र होने तक नहीं रुके तुरंत निकल पड़े लक्ष्मण के पीछे पीछे राम के सामने जाकर भबी,इस बार सुग्रीव सेना इकत्र होने तक नहीं रुके तुरंत निकल पड़े लक्ष्मण के पीछे पीछे राम के सामने जाकर भबी,इस बार सुग्रीव सेना एकत्र होने तक नहीं रुके तुरंत निकल पड़े लक्ष्मण के पीछेपीछे राम के सामने जाकर भाभी
ोहनाराज में उनसे क्छमा मांग ली अपनी चूक के लिए राम ने उन्हें उठाकर गले लगा लिया राम और सुगरीव बात,ोहनाराज में उनसे क्छमा मांग ली अपनी चूक के लिए राम ने उन्हें उठाकर गले लगा लिया राम और सुगरीव बात,वहनाराज ने उनसे क्षमा मांग ली आपनी चूक के लिए राम ने उन्हें उठा कर गले लगा लिया राम और सुग्रहिय ये बात
करही रहे थे कि उछल कूद करती वानरटोलिया वहाँ आ पहुँची,करही रहे थे कि उछल कूद करती वानरटोलिया वहाँ आ पहुँची,करही रहे थे कि उछल कूद करती वानर टोलियां वहां आ पहुंचीं
हनुमान के साथ लाखों वानर थे,हनुमान के साथ लाखों वानर थे,हनुमान के साथ लाखों वानर थे
जामवनद के पीछे भालुओं की सेना,जामवनद के पीछे भालुओं की सेना,जामवन के पीछे भालुओं की सेना
इसके बाद लंका रोहण की योजना बनी,इसके बाद लंका रोहण की योजना बनी,इसके बाद लंका रोहण की योजना बनी
वाडरों को चार टोलियों में बांटा गया,वाडरों को चार टोलियों में बांटा गया,वाड्रों को चार टोलियों में बांटा गया
अंगत को दक्षिण जाने वाले अग्रिम दल का नेता बनाया गया,अंगत को दक्षिण जाने वाले अग्रिम दल का नेता बनाया गया,अंगत को दक्षिण जाने वाले अग्रिम दल का नेता बनाया गया
उस दल में हनुमान नल और नीरी भी थे राम की यही इच्छा थी उन्होंने कहा वानरों की सेना भेजने,उस दल में हनुमान नल और नीरी भी थे राम की यही इच्छा थी उन्होंने कहा वानरों की सेना भेजने,उस दल में हनुमान नल और नीरि भी थे राम की यही इच्छा थी उन्होंने कहा वानरों की सेना भेजने
इससे पहले चतुर और बुद्धिमान दूतों को लंका भेजा जाए यही उचित है राम और सुगरीव की जहजाकार करते वानर,इससे पहले चतुर और बुद्धिमान दूतों को लंका भेजा जाए यही उचित है राम और सुगरीव की जहजाकार करते वानर,इस से पहले चतुर्वान बुद्धिमान दूतो को लंका भेजा जाये यही उचित है राम ओर सुग्रीव की जय जाकार करते वनर
अपने निर्धारित दिशाओं की ओर चल पड़े दक्षिण जाने वाले दल को राम ने रोक लिया उन्होंने हनुमान को अपने पास,अपने निर्धारित दिशाओं की ओर चल पड़े दक्षिण जाने वाले दल को राम ने रोक लिया उन्होंने हनुमान को अपने पास,आपनी निर्धारित दिशाओ की ओर चल पड़े दक्षिण जाने वाले दल को राम ने रोक लिया उन्हों ने हनुमान को अपने पास
बुलाया अपनी उंगली से अंगूठी उतारकर उन्हें दे दी,बुलाया अपनी उंगली से अंगूठी उतारकर उन्हें दे दी,बुलाया अपनी उंगली से अंगूठी उतारकर उन्हें दे दी
अंगूठी पर राम का चिन्न था जब सीथा से भेट हो तो यह अंगूठी उन्हें दे देना वे इसे,अंगूठी पर राम का चिन्न था जब सीथा से भेट हो तो यह अंगूठी उन्हें दे देना वे इसे,अंगूठी पर राम का चिन्ह था जब सीधा से भेंट हो तो यह अंगूठी उन्हें दे देना वे इसे
पहचान जाएंगी समझ जाएंगी मैंने तुम्हें भेजा है तुम मेरे दूथ हो दक्षिण की टोली किशकिंधा से चली अंगदवर नुमान,पहचान जाएंगी समझ जाएंगी मैंने तुम्हें भेजा है तुम मेरे दूथ हो दक्षिण की टोली किशकिंधा से चली अंगदवर नुमान,पहचान जाएंगी समझ जाएंगी मैंने तुम्हें भेजा है तुम मेरे दूत हो दक्षिण की टोली किस किंधा से चली अंगदेवर नुमान
आगे आगे चल रहे थे चलते चलते हुए ऐसे स्थान पर पहुंच गए जिसके आगे भूमि नहीं थी केवल जल था,आगे आगे चल रहे थे चलते चलते हुए ऐसे स्थान पर पहुंच गए जिसके आगे भूमि नहीं थी केवल जल था,आगे-आगे चल रहे थे चलते-चलते हुए ऐसे स्‍थान पर पहुँच गए जिसके आगे भूमि नहीं थी केवल जल था
विशाल समुद्र उसकी गहराई आथा थी लहरू की गरज घपा दीथी थी समुद्र को देखकर सबका सहस जवाब दे गया,विशाल समुद्र उसकी गहराई आथा थी लहरू की गरज घपा दीथी थी समुद्र को देखकर सबका सहस जवाब दे गया,विशाल समुद्र उसकी गहराई आता थी लहड़ों की गरज अपा दी थी समुद्र को देख कर सबका साहस जवाब दे गया
वानर्था खारकर वहीं बैठ गयए वानर राम के बारे में चर्चा करने लगी अंगद ने कहा राम की सेवा में परा,वानर्था खारकर वहीं बैठ गयए वानर राम के बारे में चर्चा करने लगी अंगद ने कहा राम की सेवा में परा,वानर था खा कर वहीं बैठ गए वानर राम के बारे में चर्चा करने लगी अंगद ने कहा राम की सेवा में परा
अभी चले जाए तो दुख नहीं होगा जटायू ने अपनी जान दे दी,अभी चले जाए तो दुख नहीं होगा जटायू ने अपनी जान दे दी,अभी चले जाए तो दुख नहीं होगा जटायू ने अपनी जान दे दी
हम भी पीछे नहीं हटेंगे तभी एक विशाल गिदद पहाड़ी के पीछे से निकला व जटायू का भाई था संपातिउसे,हम भी पीछे नहीं हटेंगे तभी एक विशाल गिदद पहाड़ी के पीछे से निकला व जटायू का भाई था संपातिउसे,हम भी पीछे नहीं हटेंगे तभी एक विशाल गिद्ध पहाड़ी के पीछे से निकला व जटायु का भाई था संपाति उसे
सीता लंका में है मैं जानता हूँ रावण उन्हें लेकर गया है,सीता लंका में है मैं जानता हूँ रावण उन्हें लेकर गया है,सीतालंका में है मैं जानता हूं रावण उन्हें लेकर गया
आप लोगों को यह समुद्र पार करना होगा सीता तक पहुंचने का बस यही एक रास्ता है सीता की सूचना,आप लोगों को यह समुद्र पार करना होगा सीता तक पहुंचने का बस यही एक रास्ता है सीता की सूचना,आप लोगों को यह समुद्र पार करना होगा सीता तक पहुंचने का बस यही एक रास्ता है सीता की सूचना
मिलने से प्रसन्न हुआ वानर्दल,मिलने से प्रसन्न हुआ वानर्दल,मिलने से प्रसन्न हुआ वानरदल
फिर निराश हो गया समुद्र सामने था विकराल था,फिर निराश हो गया समुद्र सामने था विकराल था,फिर निराश हो गया समुद्र सामने था विकराल था
उसे कौन पार करेगा कैसे करेगा अंगत उदास हो गया लक्ष्य सामने था पर विकट थ,उसे कौन पार करेगा कैसे करेगा अंगत उदास हो गया लक्ष्य सामने था पर विकट थ,उसे कौन पार करेगा कैसे करेगा अंगद उदास हो गया लक्ष्य सामने था पर विकेट था
उन्हें कुछ सूझ नहीं रहा था,उन्हें कुछ सूझ नहीं रहा था,उन्हें कुछ सूझ नहीं रहा था
बूरा संपाति उनकी सहायता कर सकता था,बूरा संपाति उनकी सहायता कर सकता था,ब्यूरा संपत्ति उनकी सहायता कर सकता था
पर इस आयु में इतनी लमबी उड़ान संभव नहीं थी वार्नर दल भसमंजस में पड़ गया,पर इस आयु में इतनी लमबी उड़ान संभव नहीं थी वार्नर दल भसमंजस में पड़ गया,पर इस आयु में इतनी लंबी उड़ान संभव नहीं थी वार्नर दल भसमंजस में पड़ गया
अंगद ने पहले ही कह दिया था कि काम पूरा किए बिना कोई किश किंदा वापस नहीं आएगा,अंगद ने पहले ही कह दिया था कि काम पूरा किए बिना कोई किश किंदा वापस नहीं आएगा,अहंगत ने पहले ही कह दिया था कि काम पूरा किए बिना कोई किश्त किंदा वापस नहीं आयेगा
वे न आगे जा सकते थे न पीछे वे एक दूसरे की ओर देख रहे थे इस दल में सबसे बुद्धिमान,वे न आगे जा सकते थे न पीछे वे एक दूसरे की ओर देख रहे थे इस दल में सबसे बुद्धिमान,वे न आगे जा सकते थे न पीछे वे एक दूसरे की ओर देख रहे थे इस दल में सबसे बुद्धिमान
जांवत थे,जांवत थे,चाहो ठीक
सब उनके पास गए,सब उनके पास गए,सब उनके पास गए
उनके पास भी इस कठिन प्रश्न का कोई उत्तर नहीं था तभी जामन की दृष्टि हनुमान पर पड़ी वह स,उनके पास भी इस कठिन प्रश्न का कोई उत्तर नहीं था तभी जामन की दृष्टि हनुमान पर पड़ी वह स,उनके पास भी इस कठिन प्रश्न का कोई उत्तर नहीं था तभी जामन की दृष्टि हनुमान पर पड़ी वह स
दूर बैठे थे चुपचा,दूर बैठे थे चुपचा,दूर बैठे थे चुपचास
जामवन जानती थी कि यह काम हनुमान कर सकते हैं वे पवन पुत्र है उनकी शक्ति आपार है लेकिन उन्हें स्वयं,जामवन जानती थी कि यह काम हनुमान कर सकते हैं वे पवन पुत्र है उनकी शक्ति आपार है लेकिन उन्हें स्वयं,जामवन जानती थी कि यह काम हनुमान कर सकते हैं वे पवन पुत्र हैं उनकी शक्ति अपार है लेकिन उन्हें स्वयं
इसका अनुमान नहीं हैउनकी सोई हुई शक्ति जावमत ने जजाई कहा हनुमान आपको जाना होगा यह कार्य केवल आप ही,इसका अनुमान नहीं हैउनकी सोई हुई शक्ति जावमत ने जजाई कहा हनुमान आपको जाना होगा यह कार्य केवल आप ही,इसका अनुमान नही है उनकी सोई हुई शक्ति जाव मत ने जजाई कहा हनुमान आपको जाना होगा यह कार्य केवल आप ही
कर सकते हैं सबकी आखें उन्हीं पर टिक,कर सकते हैं सबकी आखें उन्हीं पर टिक,कर सकते हैं सबकी आखें उन्हीं पर टिकें
तो दोस्तों यहां पर हमारा नवा पाठ समाप्त होता है और अगले शनिवार मैं एक बार फिर से आपके समक्,तो दोस्तों यहां पर हमारा नवा पाठ समाप्त होता है और अगले शनिवार मैं एक बार फिर से आपके समक्,दोस्तों यहा पर हमारा नौवां पाठ समाप्त होता है और अगले शनिवार में एक बार फिर से आपके समक्ष
हाजिर होंगा अगला पाट लेकरके जिसका शीर्षक है लंका में हनुमान,हाजिर होंगा अगला पाट लेकरके जिसका शीर्षक है लंका में हनुमान,हाजिर होंगे अगला पाठ लेकर के जिसका शीर्षक है लंका में हनुमान
तब तक रखें अपना बेहतर ख्याल,तब तक रखें अपना बेहतर ख्याल,तब तक रखें अपना बेहतर ख्याल
राम राव,राम राव,रामराम
एक व्यक्ति ने एक नया मकान खरीदा,एक व्यक्ति ने एक नया मकान खरीदा,एक व्यक्ति ने नया मकान खरीदा
उसमें एक फलों का बगीचा भी था उसके पड़ोस का घर पुराना था और उसमें कई लोग रहते थेकुछ,उसमें एक फलों का बगीचा भी था उसके पड़ोस का घर पुराना था और उसमें कई लोग रहते थेकुछ,उसमें एक फलों का बगीचा भी था उसके पड़ोस का घर पुराना था और उसमें कई लोग रहते थे कुछ
इस दिन बाद उसमें देखा कि पड़ोस के घर से किसी ने बाल्टी भर कूड़ा उसके घर के दरवाजे के सामने डाल ल,इस दिन बाद उसमें देखा कि पड़ोस के घर से किसी ने बाल्टी भर कूड़ा उसके घर के दरवाजे के सामने डाल ल,इस दिन बाद उसने देखा कि पड़ोस के घर से किसी ने बाल्टी भर कूड़ा उसके घर के दरवाजे के सामने डाल लिया
शाम को उस व्यक्ती ने एक बालटी लेी उसमें अपने बगीचे के ताजे फल रखे और फिर पड़ोसी,शाम को उस व्यक्ती ने एक बालटी लेी उसमें अपने बगीचे के ताजे फल रखे और फिर पड़ोसी,शाम को उस व्यक्ति ने एक बाल्टी ली उसमें अपने बगीचे के ताज़े फल रखे और फिर पड़ोसी
के दरवाजे की घंटी बजाई उस घर के लोगों ने जब झांक कर देखा तो बेचेन होगा,के दरवाजे की घंटी बजाई उस घर के लोगों ने जब झांक कर देखा तो बेचेन होगा,के दरवाजे की घंटी बजाई उस घर के लोगों ने जब झांक कर देखा तो बेचैन होगा
और वह सोचने लगे कि शायद उनसे सुबह की घटना के लिए लड़ने आया है अथह वह पहले से तैयार है,और वह सोचने लगे कि शायद उनसे सुबह की घटना के लिए लड़ने आया है अथह वह पहले से तैयार है,और वह सोचने लगे कि शायद उनसे सुबह की घटना के लिए लड़ने आया है अतः वह पहले से तैयार है
होग और बूरा भला सोचने लगे मगर जैसे ही उन्होंने दरवाजा खोला उन्होंनें देखा ताजे फलों की भरी बालटीक,होग और बूरा भला सोचने लगे मगर जैसे ही उन्होंने दरवाजा खोला उन्होंनें देखा ताजे फलों की भरी बालटीक,और भूराभला सोचने लगे मगर जैसे ही उन्होंने दरवाजा खोला उन्हों ने देखा ताजे फलो की भरी बाल्टी
साथ चेहरे पर मुस्काम लिए नया पड़ोसी सामने खड़ा था अब सब हैरान थे उसमें अंदर आने की इजाजत मांगी,साथ चेहरे पर मुस्काम लिए नया पड़ोसी सामने खड़ा था अब सब हैरान थे उसमें अंदर आने की इजाजत मांगी,साथ चेहरे पर मुस्कान लिए नया पड़ोसी सामने खड़ा था अब सब हैरान थे उसने अन्दर आने की इजाजत मांगी
और घूसते ही कहा जो मेरे पास था वही मैं आपके लिए ला सका जीवन में यही सच्च है जिसके,और घूसते ही कहा जो मेरे पास था वही मैं आपके लिए ला सका जीवन में यही सच्च है जिसके,और घूसते ही कहा जो मेरे पास था वही मैं आपके लिए लाश का जीवन में यही सच है जिसके
पास जो है वही तो वह दूसरों को दे सकता है जरा सोचिए कि हमारे पास दूसरों के लिए क्या ै,पास जो है वही तो वह दूसरों को दे सकता है जरा सोचिए कि हमारे पास दूसरों के लिए क्या ै,पास जो है वही तो वह दूसरों को दे सकता है जरा सोचिए कि हमारे पास दूसरों के लिए क्या है
मिलते हैं अगले वीडियो में तब तक के लिए धन्यवाद,मिलते हैं अगले वीडियो में तब तक के लिए धन्यवाद,मिलते हैं अगले विडियो में तब तक के लिए धन्यवाद
हेलो बच्चो आज शीकारनी का नाम है गुलादोनामा,हेलो बच्चो आज शीकारनी का नाम है गुलादोनामा,हेलो बच्चो आज सीकरनी का नाम है गुलादोनमा
ते पर बैकी चिडिया को बुला दो नामा,ते पर बैकी चिडिया को बुला दो नामा,ठीक है पर बेटी चिड़िया को बुला दो मैम
मां मे देखना चाहती है वह गाना कैसे चुकती है ां वह जमीन पर फर्जे कैसे रखेगी,मां मे देखना चाहती है वह गाना कैसे चुकती है ां वह जमीन पर फर्जे कैसे रखेगी,माँ भई देखना चाहती है वह गाना कैसे चुकती है माँ वह जमीन पर फर्जे कैसे रखेगी
