Ourmodel,Hypothesis,Predictions
और उससे मिलेंगे राम को आश्रम में देखकर छबरी बहुत प्रसंभी उनकी आव भगत की सेवा की खाने को मीछे,और उससे मिलेंगे राम को आश्रम में देखकर छबरी बहुत प्रसंभी उनकी आव भगत की सेवा की खाने को मीछे,और उससे मिलेंगे राम को आश्रम में देखकर छबरी बहुत प्रसंभी उनकी अभगत की सेवा की खाने को मीटे
फल दि रहने को जगह दी उसकी आखे ट्रिप्ट हो गई,फल दि रहने को जगह दी उसकी आखे ट्रिप्ट हो गई,फलदीय रैनी को जगह दी उसकी आखिरी ट्रिप्ट हो गई
राम ने उससे सीता के संबंध में पूछा,राम ने उससे सीता के संबंध में पूछा,राम ने उससे सीता के संबंध में पूछा
आप सुगरीव से मित्रता करिए सीटा की खोज में व अवश्य सहायक होगा उसके पास विलक्षण शक्ति वाले बंदर है,आप सुगरीव से मित्रता करिए सीटा की खोज में व अवश्य सहायक होगा उसके पास विलक्षण शक्ति वाले बंदर है,आप सुगरीब से मित्रता करिए सीटा की खोज में वह अवश्य सहायक होगा उसके पास विलक्षण शक्ति वाले बंदर हैं
शबरी ने राम को आश्वस्त किया अगले दिन राम ृश्मुख पर्वत चले गए उनकी व्याक्रूता अब और घट गई मन की,शबरी ने राम को आश्वस्त किया अगले दिन राम ृश्मुख पर्वत चले गए उनकी व्याक्रूता अब और घट गई मन की,श्री बघेल ने राम को आश्वस्त किया अगले दिन राम धृष्मुख पर्वत चले गए उनकी व्यक्रता अब और घट गई मन की
तो दोस्तों यहां पर,तो दोस्तों यहां पर,तो दोस्तों यहां पर
बालराम कथा का आठवां पाठ समाप्त होता है और अगले शनिवार मैं एक बार फिर से आपके समक्ष प्रस्तुत हूँंगा,बालराम कथा का आठवां पाठ समाप्त होता है और अगले शनिवार मैं एक बार फिर से आपके समक्ष प्रस्तुत हूँंगा,बालराम कथा का आठवां पाठ समाप्त होता है और अगले शनिवार में एक बार फिर से आपके समक्ष प्रस्तुत होंगा
और हम सुनेंगे अगला पाठ जिसका शीर्षक है राम और सुग्री तब तक रखे अपना बेहतर ख्याल रामराम,और हम सुनेंगे अगला पाठ जिसका शीर्षक है राम और सुग्री तब तक रखे अपना बेहतर ख्याल रामराम,और हम सुनेंगे अगला पाठ जिसका शीर्षक है राम और सुग्री तब तक रखे अपना बेहतर ख्याल रामराम
रामराम दोस्तों एक बार फिर से आपका स्वागत है आपकेए अपने प्रिय चैनल बोथ बुक्स क अंजली में और आज मैं आपके,रामराम दोस्तों एक बार फिर से आपका स्वागत है आपकेए अपने प्रिय चैनल बोथ बुक्स क अंजली में और आज मैं आपके,शून्य रामराम दोस्तो एक बार फिर से आपका स्वागत है आपके अपने प्रिय चैनल बोथ बुक्स करायाणा जिले में और आज मैं आपके
लिए लेकर के आया हूँ पाँच नौ जिसका शीर्षक है राम और सुग्री तो आइए शुरू करतेह,लिए लेकर के आया हूँ पाँच नौ जिसका शीर्षक है राम और सुग्री तो आइए शुरू करतेह,लिए लेकर के आया हूं पाँच नौ जिसका शीर्षक है राम और सुग्री तो आइए शुरू करतें
राम और लक्ष्मण का अगला पढ़ाव रिशमुख पर्वत था,राम और लक्ष्मण का अगला पढ़ाव रिशमुख पर्वत था,राम और लक्ष्मण का अगला पड़ाव देशमुख पर्वत था
सुग्रीव वहीं रहते थे,सुग्रीव वहीं रहते थे,सुग्रीव वहीं रहते थे
कबंद और शैवरी की बात दोनों भाइयों को याद थी,कबंद और शैवरी की बात दोनों भाइयों को याद थी,कबंद और शैवरी की बात दोनों भाईयों को याद थी
दोनों ने सुगरीप से मिलने की सलाह दी थ कहा था कि वे सीता की खोज में सहायक होंगे दोनों,दोनों ने सुगरीप से मिलने की सलाह दी थ कहा था कि वे सीता की खोज में सहायक होंगे दोनों,दोनों ने सुगरीब से मिलने की सलाह दी थी कहा था कि वे सीता की खोज में सहायक होंगे
निर्वाचन में अपना समय बिता रहे,निर्वाचन में अपना समय बिता रहे,निर्वाचन में अपना समय बिता रहे
सुगरीव किश्किंदा के वानरराज के छोटे पुत्र थे,सुगरीव किश्किंदा के वानरराज के छोटे पुत्र थे,श्री गरीब किशनराज के वानरराज के छोटे पुत्र थे
बड़े भाई का नाम बाली था पिता के ना रहने पर जेस्ठपुत्र बाली राजा बना पहले दोनों भाइयों म,बड़े भाई का नाम बाली था पिता के ना रहने पर जेस्ठपुत्र बाली राजा बना पहले दोनों भाइयों म,बड़े भाई का नाम बाली था पिता के न रहने पर जैस्ट पुत्र बाली राजा बना
बहुत प्रेम था,बहुत प्रेम था,बहुत प्रेम था
राजकाज में किसी बात को लेकर मनमुटा हुआ फिर झाड़ा हो गया इतना गंभीर की बाली सुग्रीव को मार डालने,राजकाज में किसी बात को लेकर मनमुटा हुआ फिर झाड़ा हो गया इतना गंभीर की बाली सुग्रीव को मार डालने,राजकाज में किसी बात को लेकर मनमुटा हुआ फिर झाड़ा हो गया इतना गंभीर की बाली सुग्रीव को मार डालने
पर उतर आया जान बचाने के लिए सुग्रीव को रशिमूख आना पड़ा,पर उतर आया जान बचाने के लिए सुग्रीव को रशिमूख आना पड़ा,पर उतराया जान बचाने के लिए सुग्रीव को रशिमुख आना पड़ा
रिशमुख आकर भी सुगरीव कडर कम नहीं हुआ था वह चौकस रहता था विश्वास पात्र वानरसेना निरंतर पहले,रिशमुख आकर भी सुगरीव कडर कम नहीं हुआ था वह चौकस रहता था विश्वास पात्र वानरसेना निरंतर पहले,विश्वमुख आकर भी सुगरीब कांडर कम नहीं हुआ था वह चौकस रहता था विश्वासपात्र वानर सेना निरंतर पहले
र रहती थी सुगरी स्वयम भी पहरा देता था इस डर से की कहीं बाली के गुप्चर सैनिक वहा ना प पहुच ै,र रहती थी सुगरी स्वयम भी पहरा देता था इस डर से की कहीं बाली के गुप्चर सैनिक वहा ना प पहुच ै,रहती थी सुगरी स्वयं भी फहरा देता था कि कहीं बाली के गुप्तचर सैनिक वहां न पहुंचे
एक दिन सुगरी पहाड़ी पर खड़ा था उसने दो युवकों को धराते देखा ये दोनों अवश्य बाली के गुपच,एक दिन सुगरी पहाड़ी पर खड़ा था उसने दो युवकों को धराते देखा ये दोनों अवश्य बाली के गुपच,एक दिन सुगरी पहाड़ी पर खड़ा था उसने दो युवकों को धराते देखा ये दोनों अवश्य बाली के गुप्त है
मुझी मार ने आ रहे होंगे,मुझी मार ने आ रहे होंगे,वे मारने आ रहे होंगे
सुकरीम ने तत्काल अपने साथियों को बुलाया हमें रिशमूख छोड़ देना चाहिए यह स्थान अब सुरक्षित नहीं है,सुकरीम ने तत्काल अपने साथियों को बुलाया हमें रिशमूख छोड़ देना चाहिए यह स्थान अब सुरक्षित नहीं है,सुकरीम ने तत्काल अपने साथियों को बुलाया हमें रिश्वत छोड़ देना चाहिए यह स्थान अब सुरक्षित नहीं है
बाली यहाँ भी आदम का है सुग्रीब ने अपने साथियों से कहा मैंने दो युवकों कोई धर आथे देखा है उनके,बाली यहाँ भी आदम का है सुग्रीब ने अपने साथियों से कहा मैंने दो युवकों कोई धर आथे देखा है उनके,बाली यहां भी आदम का है सुग्रीब ने अपने साथियों से कहा मैंने दो युवकों को धर आते देखा है उनके
हाथों में धनुष्य,हाथों में धनुष्य,हाथों में धनुष्य
सुग्रीव कबराया हुआ था और उसके प्रमुख साथी हनुमान इससे सहमत नहीं थे,सुग्रीव कबराया हुआ था और उसके प्रमुख साथी हनुमान इससे सहमत नहीं थे,सुग्रीव कबराया हुआ था और उसके प्रमुख साथी हनुमान इससे सहमत नहीं थे
मैं जाकर पता लगाता हूँ कि वे कौन है बाली की सेना में ऐसे सैनिक नहीं है हनुमान नी,मैं जाकर पता लगाता हूँ कि वे कौन है बाली की सेना में ऐसे सैनिक नहीं है हनुमान नी,मैं जाकर पता लगाता हूं कि वे कौन हैं बाली की सेना में ऐसे सैनिक नहीं हैं हनुमान नी
दोनों युवकों को देख लिया था हनुमान पर सुग्रीव को भरोसा था उसने बात मान ली,दोनों युवकों को देख लिया था हनुमान पर सुग्रीव को भरोसा था उसने बात मान ली,दोनों युवकों को देख लिया था हनुमान पर सुग्रीव को भरोसा था उसने बात मान ली
राम और लक्ष्मण पहाड़ी पर चढ़ते चढ़ते थक गए थे वे पहाड़ी सुरोवर के पास लुके थकान मिटाने मूहा धोने तभी,राम और लक्ष्मण पहाड़ी पर चढ़ते चढ़ते थक गए थे वे पहाड़ी सुरोवर के पास लुके थकान मिटाने मूहा धोने तभी,राम और लक्ष्मण पहाड़ी पर चढ़तेचढ़ते थक गए थे वे पहाड़ी सुरोवर के पास लू के थकान मिटाने मुंहा धोने तभी थे
भेस बदलकर हनुमान वहाँ पहुंच गए शिष्टता से प्रणाम किया पूछा,भेस बदलकर हनुमान वहाँ पहुंच गए शिष्टता से प्रणाम किया पूछा,भेज बदलकर हनुमान वहां पहुंच गए शिष्टता से परिणाम किया पूछा
आप दोनों कौन है वन में क्यूं बटक रहे है आपका भेस वनयो जैसा है लेकिन चेहरे से राजकुमार लगते हैं,आप दोनों कौन है वन में क्यूं बटक रहे है आपका भेस वनयो जैसा है लेकिन चेहरे से राजकुमार लगते हैं,आप दोनों कौन हैं वन में क्यूं बटक रहे हैं आपका भेस वनियो जैसा है लेकिन चेहरे से राजकुमार लगते हैं
हम सुगरीव से मिलने जा रहे हैं हमें उनकी सहायता की आवश्यकता है,हम सुगरीव से मिलने जा रहे हैं हमें उनकी सहायता की आवश्यकता है,हम सुगरीबों से मिलने जा रहे हैं हमें उनकी सहायता की आवश्यकता है
क्या आपने जानते हैं,क्या आपने जानते हैं,क्या आपने जानते हैं
राम ने विने मृता से पूछा,राम ने विने मृता से पूछा,राम ने उन्हें मृतक से पूछा
प्रारंभिक बातचीत में ही हनुमान स्थिति भाव गए वे अपने मूल रूप में आ गए परिणाम करते हुए बोले मैं हनुमान हूँ,प्रारंभिक बातचीत में ही हनुमान स्थिति भाव गए वे अपने मूल रूप में आ गए परिणाम करते हुए बोले मैं हनुमान हूँ,प्रारंभिक बातचीत में हनुमान स्थिति भाग गए वे अपने मूल रूप में आ गए परिणाम करते हुए बोले मैं हनुमान हूं
सुग्रीव का सेवक उन्होंने आपका परिचय जानने के लिए यहाँ भेजा था लक्ष्मण ने उन्हें अपना परिचय दिया,सुग्रीव का सेवक उन्होंने आपका परिचय जानने के लिए यहाँ भेजा था लक्ष्मण ने उन्हें अपना परिचय दिया,सुग्रीव का सेवक उन्होंने आपका परिचय जानने के लिए यहां भेजा था लक्ष्मण ने उन्हें अपना परिचय दिया
वन में आने का कारण बताया जह भी बताया कि वे कबंद और शबरी की सलाह पर आए हैं सुगरी,वन में आने का कारण बताया जह भी बताया कि वे कबंद और शबरी की सलाह पर आए हैं सुगरी,वन में आने का कारण बताया जो भी बताया कि वे कबंद और शबरी की सलाह पर आये हैं
उससे मिलने उनसे सहायता माम में हनुमान के चेहरे पर हल्की सी मुस्कुराहट आ गईह,उससे मिलने उनसे सहायता माम में हनुमान के चेहरे पर हल्की सी मुस्कुराहट आ गईह,उससे मिलने उनसे सहायता मामले में हनुमान के चेहरे पर हल्की से मुस्कुराहट आ गई
कोई उससे सहायता मांगने आया है जिसे स्वयं सहायता चाहिए हनुमान समझ गए राम और सुग्रीव की स्थिति एक जैसी,कोई उससे सहायता मांगने आया है जिसे स्वयं सहायता चाहिए हनुमान समझ गए राम और सुग्रीव की स्थिति एक जैसी,कोई उससे सहायता मांगने आया है जिसे स्वयं सहायता चाहिए हनुमान समझ गए राम और सुग्रीव की स्थिति एक जैसी है
दोनों को एक दूसरे की सहायता चाहिए वे मित्र हो सकते हैं एक अयोध्या से निर्वासित दूसरा किशकिंदा से,दोनों को एक दूसरे की सहायता चाहिए वे मित्र हो सकते हैं एक अयोध्या से निर्वासित दूसरा किशकिंदा से,दोनों को एक दूसरे की सहायता चाहिए वे मित्र हो सकते हैं एक अयोध्या से निर्वासित दूसरा किशकिंदा से
एक की पत्नी को रावण उठा दे गया दूसरे की पत्नी उसके भाई ने छीड ली है दोनों के पिता नहीं है,एक की पत्नी को रावण उठा दे गया दूसरे की पत्नी उसके भाई ने छीड ली है दोनों के पिता नहीं है,एक की पत्नी को रावण उठा दिया दूसरी की पत्नी उसके भाई ने छीड ली है दोनों के पिता नहीं
हनुमान ने राम और लक्ष्मण को कंधे पर बैठाया कुझी पल में व रिशमूख के शिखर पर पहुंच गए हनुमान ने,हनुमान ने राम और लक्ष्मण को कंधे पर बैठाया कुझी पल में व रिशमूख के शिखर पर पहुंच गए हनुमान ने,हनुमान ने राम और लक्ष्मण को कंधे पर बैठायाकुझी पुल में विश्व मूक के शिखर पर पहुंच गए हनुमान ने
दोनों को सुग्रीप से मिलाया दोनों ने अग्नी को साक्षी मानकर मित्रता का वचन लिया सुग्रीम ने कहा आरसे,दोनों को सुग्रीप से मिलाया दोनों ने अग्नी को साक्षी मानकर मित्रता का वचन लिया सुग्रीम ने कहा आरसे,दोनों को सुग्रीप से मिलाया दोनों ने अग्नि को साक्षी मानकर मित्रता का वचन लिया सुग्रीम ने कहा आज से
हमारे सुख दुख साजा है राम ने सुगीर को सीताहरण के संबंध में बताया तो सुगरी छाना कुटखड़े हुए उन्हें कुछ ा,हमारे सुख दुख साजा है राम ने सुगीर को सीताहरण के संबंध में बताया तो सुगरी छाना कुटखड़े हुए उन्हें कुछ ा,हमारे सुखदुख साजा है राम ने सुग्गी को सीताहरण के संबंध में बताया तो सुग्गी छाना कुटखड़े हुए उन्हें कुछ छाया है
बोले वानरों ने मुझे एक इस्त्री के हरण की बात बताई थी,बोले वानरों ने मुझे एक इस्त्री के हरण की बात बताई थी,बोले वाहनों ने मुझे एक इस्त्री के हरण की बात बताई थी
वह निश्चित रूप से सीता ही रही होगी,वह निश्चित रूप से सीता ही रही होगी,वह निश्चित रूप से सीधी रही होगी
रावण करत इसी पर्वत के ऊपर से गया था राम और लक्ष्मण ध्यान से उनकी बातें सुन रहे थे सुगरी,रावण करत इसी पर्वत के ऊपर से गया था राम और लक्ष्मण ध्यान से उनकी बातें सुन रहे थे सुगरी,रावण कर्त इसी पर्वत के ऊपर से गया था राम और लक्ष्मण ध्यान से उनकी बातें सुन रहे थे
बोलते रहे सीता स्वयम को रामड की चुंगुल से छुडाने का यत्न कर रही थी वनरो को देखकर उन्होंने अप,बोलते रहे सीता स्वयम को रामड की चुंगुल से छुडाने का यत्न कर रही थी वनरो को देखकर उन्होंने अप,बोलते रहे सीता स्वयं को रामगढ़ की चंगुल से छुड़ाने का यत्न कर रही थीं वनरों को देखकर उन्होंने अपनी अपील की
कुछ आभूषण नीचे फेक दिए थे,कुछ आभूषण नीचे फेक दिए थे,कुछ आभूषण नीचे फेक दिए थे
गहनों की एक पोटली राम के सामने रखते हुए उन्होंने कहा देखिए क्या ये गेहने सीता क्य है,गहनों की एक पोटली राम के सामने रखते हुए उन्होंने कहा देखिए क्या ये गेहने सीता क्य है,गहनों की एक पोटली राम के सामने रखते हुए कहा देखिये क्या ये गेहने सीता क्ये हैं
मने आभूषण तुरंत पहचान लि,मने आभूषण तुरंत पहचान लि,उन्हें आभूषण तुरंत पहचान लें
कुछ कहने लक्ष्मण नें भी पहचानही कहने देकर राम शोक सागर में डूब गए उनके मूंह से निकला धिकतार है,कुछ कहने लक्ष्मण नें भी पहचानही कहने देकर राम शोक सागर में डूब गए उनके मूंह से निकला धिकतार है,कुछ कहने लक्ष्मण ने भी पहचा नहीं कहने देकर रामशोक सागर में डूब गए उनके मुंह से निकला धिकतार
मुझे हे सीथे मैं संकट में तुम्हारी रक्षा नहीं कर सका मेरा परुष बल पराक्रम ज्ञान,मुझे हे सीथे मैं संकट में तुम्हारी रक्षा नहीं कर सका मेरा परुष बल पराक्रम ज्ञान,मुझे सीधे में संकट में तुमहारी रक्षा नहीं कर सका मेरा परूष बल पराक्रम ज्ञान
तुम्हारे  काम नहीं आया,तुम्हारे  काम नहीं आया,उम्हारे यह काम नहीं आया
सुगरीड ने उन्हें संतावना दी सीता आवश्य मिल जाएगी,सुगरीड ने उन्हें संतावना दी सीता आवश्य मिल जाएगी,सुप्रीम कोर्ट ने उन्हें संतावना दी सीटा अवश्य मिल जायेगी
मैं हर प्रकार से आपकी सहायता करूंगा मित्र,मैं हर प्रकार से आपकी सहायता करूंगा मित्र,मैं हर प्रकार से आपकी सहायता करूंगा
रावण का सर्वनाश निश्चित क,रावण का सर्वनाश निश्चित क,रावण का सर्वनाश निश्चित किया
राम के बाद सुगरीव नें अपनी विथा कथा सुनाई,राम के बाद सुगरीव नें अपनी विथा कथा सुनाई,राम के बाद सुगरीबों ने अपनी विथाकथा सुनाई
भाली में मुझे राजसे निकाल दिया है मेरी स्रीक हिंली,भाली में मुझे राजसे निकाल दिया है मेरी स्रीक हिंली,भाली ने मुझे रास्ते निकाल दिया है मेरी स्ट्रीट हिंली
निरावद करने की चेष्टा कर रहा है,निरावद करने की चेष्टा कर रहा है,निरावाध करने की चेष्टा कर रहा है
संकट के समय हनुमान नल और नील,संकट के समय हनुमान नल और नील,संकट के समय हनुमान नल और नील
मे मेरा साथ दिया मुझे कभी नहीं छोड़ा उसने राम से सहायता मांगी राम बोले चिंता मत करो मित्र तो ्मैं अपना राज्य भी,मे मेरा साथ दिया मुझे कभी नहीं छोड़ा उसने राम से सहायता मांगी राम बोले चिंता मत करो मित्र तो ्मैं अपना राज्य भी,मेरा साथ दिया मुझे कभी नहीं छोड़ा उसने राम से सहायता मांगी राम बोले चिंता मत करो मित्र तो मैं अपना राज्य भी नहीं करना हूं
मिलेगा और इस्ट्री भी,मिलेगा और इस्ट्री भी,मिलेगा और इस्ट्री भी
राम देखने में शुकुमार थे,राम देखने में शुकुमार थे,राम देखने में शुकुमार थे
उन्हें देखकर उनकी शक्ति का पता नहीं चलता था,उन्हें देखकर उनकी शक्ति का पता नहीं चलता था,उन्हें देखकर उनकी शक्ति का पता नहीं चलता था
सुग्रीव को राम के आश्वासन पर भरोसा नहीं हुआ,सुग्रीव को राम के आश्वासन पर भरोसा नहीं हुआ,सुग्रीव को राम के आश्वासन पर भरोसा नहीं हुआ
बाली महाबलशाली है,बाली महाबलशाली है,वाली महाबलशाली है
उसे हराना इतना आसान नहीं है,उसे हराना इतना आसान नहीं है,उसे हराना इतना आसान नहीं है
ा,ा,हैं
शाल के साथ वक्षों को एक साथ झक्षोड़ सकता है राम ने कोई उत्तर नहीं दिया धनुष उठा और तील चला,शाल के साथ वक्षों को एक साथ झक्षोड़ सकता है राम ने कोई उत्तर नहीं दिया धनुष उठा और तील चला,शाल के साथ वक्तों को एक साथ झोंक सकता है राम ने कोई उत्तर नहीं दिया धनुष उठा और तील चला
शाल के शातो विशाल रक्ष एक ही बाण से कट कर गिर पड़े,शाल के शातो विशाल रक्ष एक ही बाण से कट कर गिर पड़े,शाल के शातों विशाल रक्ष एक ही पाण से कटकर गिर पड़े
इस शक्ति प्रदर्शन पर सुगरी में हाथ जोड़ लिए राम ने कहा मित्र अब कैसा विलंब बाली को युद्ध के लिए,इस शक्ति प्रदर्शन पर सुगरी में हाथ जोड़ लिए राम ने कहा मित्र अब कैसा विलंब बाली को युद्ध के लिए,इस शक्ति प्रदर्शन पर सुगरी में हाथ जोड़ते हुए राम ने कहा मित्र अब कैसा विलंब बाली को युद्ध के लिए
ललकार ों किष्किंदा की राजगद्दी का निर्णय,ललकार ों किष्किंदा की राजगद्दी का निर्णय,ललकार और ऋषिकिंदा की राजगद्दी का निर्णय
उसी युद्ध में हो जाएगा सुगरी चिंतित हो गए युद्ध में बाली को हराना असंभव था,उसी युद्ध में हो जाएगा सुगरी चिंतित हो गए युद्ध में बाली को हराना असंभव था,उसी युद्ध में हो जाएगा सुगरी चिंतित हो गए युद्ध में बाली को हराना असंभव था
राम भोले चिंता मत करू मित्र मैं पेड़ की ओट से युद्ध देखूंगा जब तुम पर संकट आएगा तुम्हारी सहायता करूंगा बाली की,राम भोले चिंता मत करू मित्र मैं पेड़ की ओट से युद्ध देखूंगा जब तुम पर संकट आएगा तुम्हारी सहायता करूंगा बाली की,राम भोले चिंता मत करू मित्र में पेड़ की ओर से युद्ध देखूंगा जब तुंह पर संकट आयेगा तुम्हारी सहायता करूंगा
मृत्यु मेरे ही बाण से होगी वह मारा जाएगा,मृत्यु मेरे ही बाण से होगी वह मारा जाएगा,मृत्यु मेरे ही वाणी से होगी वह मारा जाएगा
योजना बनाकर सबकिछ किंदा पहुँंच गए सुग्रीव आगे था राम लक्ष्मण और हनुमान छिप गए थे मेरे पीछे राम की शक्ति है,योजना बनाकर सबकिछ किंदा पहुँंच गए सुग्रीव आगे था राम लक्ष्मण और हनुमान छिप गए थे मेरे पीछे राम की शक्ति है,योजना बनाकर सबकि किन्दा पहुंच गए सुग्रीव आगे था राम लक्ष्मण और हनुमान छिप गए थे मेरे पीछे राम की शक्ति है
सोचते हुए उसने बाली को ललकाराबाली के ग्रोथ की सीमा न रही वह गरष्ता हुआ निकला आज शिकार मे,सोचते हुए उसने बाली को ललकाराबाली के ग्रोथ की सीमा न रही वह गरष्ता हुआ निकला आज शिकार मे,सोचते हुए उसने बाली को ललकाराबाली के ग्रोथ की सीमा न रही वह गश्ता व निकला आज शिकार में
मूतक खाया है,मूतक खाया है,मूंह तक खाया है
मैं तुझे नहीं छोड़ूंगा,मैं तुझे नहीं छोड़ूंगा,मैं तुझे नहीं छोड़ूंगा
बी शाम मल्ल युद्ध हुआ,बी शाम मल्ल युद्ध हुआ,बीती शाम मल्ल युद्ध हुआ
दोनों एक दूसरे से गुद ग युद्ध में बाली भारी पड़ रहा था लगता था सुगरी कांत निश्चित है राम,दोनों एक दूसरे से गुद ग युद्ध में बाली भारी पड़ रहा था लगता था सुगरी कांत निश्चित है राम,दोनों एकदूसरे से गुदगी युद्ध में बाढ़ी भारी पड़ रहा था लगता था सुगरी का अंत निश्चित है राम
पेड़ के पीछे खड़े थे धनुष हाथ में था,पेड़ के पीछे खड़े थे धनुष हाथ में था,पेड़ के पीछे खड़े थे धनुष हाथ में था
पर उन्होंने तीर नहीं चलाया सुगरी वहां से किसी तरह जान बचाकर भागा,पर उन्होंने तीर नहीं चलाया सुगरी वहां से किसी तरह जान बचाकर भागा,पर उन्होंने तीर नहीं चलाया सुगरी वह किसी तरह जान बचाकर भागा
आपने मेरे साथ थोका किया है समय पर बाढ़ नहीं चलाया,आपने मेरे साथ थोका किया है समय पर बाढ़ नहीं चलाया,आपने मेरे साथ थोका किया है समय पर बाढ़ नहीं चलाया
मैं नहीं भागता तो आज वह मुझे मार डालता,मैं नहीं भागता तो आज वह मुझे मार डालता,मैं नहीं भागता तो आज वह मुझे मार डालता
राम की कठुनाई दूसरी थी वे दुविधा में थे उन्होंनें सुगरी को समझाया तुम दोनों भाइयों के चहरे मिलते जुलते हैं,राम की कठुनाई दूसरी थी वे दुविधा में थे उन्होंनें सुगरी को समझाया तुम दोनों भाइयों के चहरे मिलते जुलते हैं,राम की कठुनाई दूसरी थी वे दुविधा में थे उन्होंने सुगरी को समझाया तो दोनों भाइयों के चेहरे मिलते जुलते हैं
दूर से दोनों एक जैसी लगती हो,दूर से दोनों एक जैसी लगती हो,दूर से दोनों एक जैसी लगती हो
मैं बाली को पहचान नहीं पाया बिना पहचानही बाढ़ चलाता तो वह तुम्हें भी लग सकता था,मैं बाली को पहचान नहीं पाया बिना पहचानही बाढ़ चलाता तो वह तुम्हें भी लग सकता था,मैं बाली को पहचान नहीं पाया बिना पहचाने बाढ़ चलाता तो वह तुम्हें भी लग सकता था
मैं स चूप के लिए तैयार नहीं था मैं अपनी मित्र को खोना नहीं चाहताथा लक्ष्मण ने समझाबूजाकर सुगरी,मैं स चूप के लिए तैयार नहीं था मैं अपनी मित्र को खोना नहीं चाहताथा लक्ष्मण ने समझाबूजाकर सुगरी,मैं इस चूप के लिए तैयार नहीं था मैं अपनी मित्र को खोना नहीं चाहता था लक्ष्मण ने समझाबुझाकर सुगरी
