Ourmodel,Hypothesis,Predictions
बहुत प्रेम था,बहुत प्रेम था,बहुत प्रेम था
राजकाज में किसी बात को लेकर मनमुटा हुआ फिर झाड़ा हो गया इतना गंभीर की बाली सुग्रीव को मार डालने,राजकाज में किसी बात को लेकर मनमुटा हुआ फिर झाड़ा हो गया इतना गंभीर की बाली सुग्रीव को मार डालने,राजगाज में किसी बात को लेकर मनमुटा हुआ फिर झाड़ा हो गया इतना गंभीर है कि बाली सुग्रीव को मार डालने है
पर उतर आया जान बचाने के लिए सुग्रीव को रशिमूख आना पड़ा,पर उतर आया जान बचाने के लिए सुग्रीव को रशिमूख आना पड़ा,पर उतर आया जान बचाने के लिए सुग्रीव को रशीमूख आना पड़ा
रिशमुख आकर भी सुगरीव कडर कम नहीं हुआ था वह चौकस रहता था विश्वास पात्र वानरसेना निरंतर पहले,रिशमुख आकर भी सुगरीव कडर कम नहीं हुआ था वह चौकस रहता था विश्वास पात्र वानरसेना निरंतर पहले,ऋषिमुख आकर भी सुग्रिम का दर कम नहीं हुआ था वह चौकस रहता था विश्वासपात्र वानरसेना निरंतर पहले
र रहती थी सुगरी स्वयम भी पहरा देता था इस डर से की कहीं बाली के गुप्चर सैनिक वहा ना प पहुच ै,र रहती थी सुगरी स्वयम भी पहरा देता था इस डर से की कहीं बाली के गुप्चर सैनिक वहा ना प पहुच ै,राहती थी सुगरी स्वयं भी पहरा देता था इस डर से कि कहीं बाली के गुप्तचर सैनिक बहाना पहुंचे
एक दिन सुगरी पहाड़ी पर खड़ा था उसने दो युवकों को धराते देखा ये दोनों अवश्य बाली के गुपच,एक दिन सुगरी पहाड़ी पर खड़ा था उसने दो युवकों को धराते देखा ये दोनों अवश्य बाली के गुपच,एक दिन सुगरी पहाड़ी पर खड़ा था उसने दो युवकों को धराते देखा ये दोनों अवश्य बाली के गुप्त हो गए
मुझी मार ने आ रहे होंगे,मुझी मार ने आ रहे होंगे,मुझे मारने आ रहे होंगे
सुकरीम ने तत्काल अपने साथियों को बुलाया हमें रिशमूख छोड़ देना चाहिए यह स्थान अब सुरक्षित नहीं है,सुकरीम ने तत्काल अपने साथियों को बुलाया हमें रिशमूख छोड़ देना चाहिए यह स्थान अब सुरक्षित नहीं है,सुखरीम ने तत्काल अपने साथियों को बुलाया हमें रिश्मू छोड़ देना चाहिए यह स्थान अब सुरक्षित नहीं है
बाली यहाँ भी आदम का है सुग्रीब ने अपने साथियों से कहा मैंने दो युवकों कोई धर आथे देखा है उनके,बाली यहाँ भी आदम का है सुग्रीब ने अपने साथियों से कहा मैंने दो युवकों कोई धर आथे देखा है उनके,बाली यहां भी आदम का है सुग्रीव ने अपने साथियों से कहा मैंने दो युवकों को धर आते देखा है उनके
हाथों में धनुष्य,हाथों में धनुष्य,हाथों में धनुष्य
सुग्रीव कबराया हुआ था और उसके प्रमुख साथी हनुमान इससे सहमत नहीं थे,सुग्रीव कबराया हुआ था और उसके प्रमुख साथी हनुमान इससे सहमत नहीं थे,सुग्रीव कब्राया हुआ था और उसके प्रमुख साथी हनुमान इससे सहमत नहीं थे
मैं जाकर पता लगाता हूँ कि वे कौन है बाली की सेना में ऐसे सैनिक नहीं है हनुमान नी,मैं जाकर पता लगाता हूँ कि वे कौन है बाली की सेना में ऐसे सैनिक नहीं है हनुमान नी,मैं जाकर पता लगाता हूं कि वे कौन हैं बाली की सेना में ऐसे सैनिक नहीं हैं हनुमान ने
दोनों युवकों को देख लिया था हनुमान पर सुग्रीव को भरोसा था उसने बात मान ली,दोनों युवकों को देख लिया था हनुमान पर सुग्रीव को भरोसा था उसने बात मान ली,दोनों युवकों को देख लिया था हनुमान पर सुग्रीव को भरोसा था उसने बात मान ली
राम और लक्ष्मण पहाड़ी पर चढ़ते चढ़ते थक गए थे वे पहाड़ी सुरोवर के पास लुके थकान मिटाने मूहा धोने तभी,राम और लक्ष्मण पहाड़ी पर चढ़ते चढ़ते थक गए थे वे पहाड़ी सुरोवर के पास लुके थकान मिटाने मूहा धोने तभी,राम और लक्ष्मण पहाड़ी पर चढ़तेचढ़ते थक गए थे वे पहाड़ी सुरोवर के पास लुके थकान मिटाने मुंह धोने तभी
भेस बदलकर हनुमान वहाँ पहुंच गए शिष्टता से प्रणाम किया पूछा,भेस बदलकर हनुमान वहाँ पहुंच गए शिष्टता से प्रणाम किया पूछा,बेस बदलकर हनुमान वहां पहुंच गए शिष्टता से प्रणाम किया पूछा
आप दोनों कौन है वन में क्यूं बटक रहे है आपका भेस वनयो जैसा है लेकिन चेहरे से राजकुमार लगते हैं,आप दोनों कौन है वन में क्यूं बटक रहे है आपका भेस वनयो जैसा है लेकिन चेहरे से राजकुमार लगते हैं,आप दोनों कौन हैं वन में क्यूं बटक रहे हैं आपका भेष वनियो जैसा है लेकिन चेहरे से राजकुमार लगते हैं
हम सुगरीव से मिलने जा रहे हैं हमें उनकी सहायता की आवश्यकता है,हम सुगरीव से मिलने जा रहे हैं हमें उनकी सहायता की आवश्यकता है,हम सुग्रीव से मिलने जा रहे हैं हमें उनकी सहायता की आवश्यकता है
क्या आपने जानते हैं,क्या आपने जानते हैं,क्या आपने जानते हैं
राम ने विने मृता से पूछा,राम ने विने मृता से पूछा,राम ने उन्हें मृता से पूछा
प्रारंभिक बातचीत में ही हनुमान स्थिति भाव गए वे अपने मूल रूप में आ गए परिणाम करते हुए बोले मैं हनुमान हूँ,प्रारंभिक बातचीत में ही हनुमान स्थिति भाव गए वे अपने मूल रूप में आ गए परिणाम करते हुए बोले मैं हनुमान हूँ,प्रारंभिक बातचीत में हनुमान सिंह भाग गए वे अपने मूल रूप में आ गए परिणाम करते हुए बोले मैं हनुमान हूं
सुग्रीव का सेवक उन्होंने आपका परिचय जानने के लिए यहाँ भेजा था लक्ष्मण ने उन्हें अपना परिचय दिया,सुग्रीव का सेवक उन्होंने आपका परिचय जानने के लिए यहाँ भेजा था लक्ष्मण ने उन्हें अपना परिचय दिया,सुग्रीव का सेवक उन्होंने आपका परिचय जानने के लिए यहां भेजा था लक्ष्मण ने उन्हें अपना परिचय दिया
वन में आने का कारण बताया जह भी बताया कि वे कबंद और शबरी की सलाह पर आए हैं सुगरी,वन में आने का कारण बताया जह भी बताया कि वे कबंद और शबरी की सलाह पर आए हैं सुगरी,वन में आने का कारण बताया जहां भी बताया कि वे कबंद और शबरी की सलाह पर आए हैं
उससे मिलने उनसे सहायता माम में हनुमान के चेहरे पर हल्की सी मुस्कुराहट आ गईह,उससे मिलने उनसे सहायता माम में हनुमान के चेहरे पर हल्की सी मुस्कुराहट आ गईह,उनसे मिलने उनसे सहायता मामले में हनुमान के चेहरे पर हल्की सी मुस्कुराहट आ गई
कोई उससे सहायता मांगने आया है जिसे स्वयं सहायता चाहिए हनुमान समझ गए राम और सुग्रीव की स्थिति एक जैसी,कोई उससे सहायता मांगने आया है जिसे स्वयं सहायता चाहिए हनुमान समझ गए राम और सुग्रीव की स्थिति एक जैसी,वह उससे सहायता मांगने आया है जिसे स्वयं सहायता चाहिए हनुमान समझ गए राम और सुग्रीव की स्थिति एक जैसी है
दोनों को एक दूसरे की सहायता चाहिए वे मित्र हो सकते हैं एक अयोध्या से निर्वासित दूसरा किशकिंदा से,दोनों को एक दूसरे की सहायता चाहिए वे मित्र हो सकते हैं एक अयोध्या से निर्वासित दूसरा किशकिंदा से,दोनों को एक दूसरे की सहायता चाहिए वे मित्र हो सकते हैं एक अयोध्या से निर्वासित दूसरा किशनकिंदा से
एक की पत्नी को रावण उठा दे गया दूसरे की पत्नी उसके भाई ने छीड ली है दोनों के पिता नहीं है,एक की पत्नी को रावण उठा दे गया दूसरे की पत्नी उसके भाई ने छीड ली है दोनों के पिता नहीं है,एक की पत्नी को रावण उठा दे गया दूसरे की पत्नी उसके भाई ने छीन ली है दोनों के पिता नहीं है
हनुमान ने राम और लक्ष्मण को कंधे पर बैठाया कुझी पल में व रिशमूख के शिखर पर पहुंच गए हनुमान ने,हनुमान ने राम और लक्ष्मण को कंधे पर बैठाया कुझी पल में व रिशमूख के शिखर पर पहुंच गए हनुमान ने,हनुमान ने राम और लक्ष्मण को कंधे पर बैठाया कुझी पल में वह ऋषिमूख के शिखर पर पहुंच गये हनुमान ने
दोनों को सुग्रीप से मिलाया दोनों ने अग्नी को साक्षी मानकर मित्रता का वचन लिया सुग्रीम ने कहा आरसे,दोनों को सुग्रीप से मिलाया दोनों ने अग्नी को साक्षी मानकर मित्रता का वचन लिया सुग्रीम ने कहा आरसे,दोनों को सुग्रीम से मिलाया दोनों ने अग्नि को साक्षी मानकर मित्रता का वचन लिया सुग्रीम ने कहा आरसे
हमारे सुख दुख साजा है राम ने सुगीर को सीताहरण के संबंध में बताया तो सुगरी छाना कुटखड़े हुए उन्हें कुछ ा,हमारे सुख दुख साजा है राम ने सुगीर को सीताहरण के संबंध में बताया तो सुगरी छाना कुटखड़े हुए उन्हें कुछ ा,हमारे सुखदुखसाजा हैराम ने सुगीर को सीताहरण के संबंध में बताया तो सुगीर छाना कुटखड़े हुए उन्हें कुछ साथ
बोले वानरों ने मुझे एक इस्त्री के हरण की बात बताई थी,बोले वानरों ने मुझे एक इस्त्री के हरण की बात बताई थी,बोले बानरों ने मुझे एक इस्त्री के हरण की बात बताई थी
वह निश्चित रूप से सीता ही रही होगी,वह निश्चित रूप से सीता ही रही होगी,वह निश्चित रूप से सीता ही रही होगी
रावण करत इसी पर्वत के ऊपर से गया था राम और लक्ष्मण ध्यान से उनकी बातें सुन रहे थे सुगरी,रावण करत इसी पर्वत के ऊपर से गया था राम और लक्ष्मण ध्यान से उनकी बातें सुन रहे थे सुगरी,रावण कर्त इसी पर्वत के ऊपर से गया था राम और लक्ष्मण ध्यान से उनकी बातें सुन रहे थे
बोलते रहे सीता स्वयम को रामड की चुंगुल से छुडाने का यत्न कर रही थी वनरो को देखकर उन्होंने अप,बोलते रहे सीता स्वयम को रामड की चुंगुल से छुडाने का यत्न कर रही थी वनरो को देखकर उन्होंने अप,बोलते रहे सीता स्वयं को रामाण्ड की चुंगुल से छुड़ाने का यत्न कर रही थी वनरों को देखकर उन्होंने अपनी अपील की
कुछ आभूषण नीचे फेक दिए थे,कुछ आभूषण नीचे फेक दिए थे,कुछ आभूषण नीचे फेंक दिए थे
गहनों की एक पोटली राम के सामने रखते हुए उन्होंने कहा देखिए क्या ये गेहने सीता क्य है,गहनों की एक पोटली राम के सामने रखते हुए उन्होंने कहा देखिए क्या ये गेहने सीता क्य है,गेहनों की एक पोटली राम के सामने रखते हुए उन्होंने कहा देखिए क्या ये गेहने सीता क्ये हैं
मने आभूषण तुरंत पहचान लि,मने आभूषण तुरंत पहचान लि,आपने आभूषण तुरंत पहचान लेगा
कुछ कहने लक्ष्मण नें भी पहचानही कहने देकर राम शोक सागर में डूब गए उनके मूंह से निकला धिकतार है,कुछ कहने लक्ष्मण नें भी पहचानही कहने देकर राम शोक सागर में डूब गए उनके मूंह से निकला धिकतार है,कुछ कहने लक्ष्मण ने भी पहचान नहीं कहने देकर रामशोक सागर में डूब गए उनके मुंह से निकला धक्कार
मुझे हे सीथे मैं संकट में तुम्हारी रक्षा नहीं कर सका मेरा परुष बल पराक्रम ज्ञान,मुझे हे सीथे मैं संकट में तुम्हारी रक्षा नहीं कर सका मेरा परुष बल पराक्रम ज्ञान,मुझे ही सीथे मैं संकट में तुम्हारी रक्षा नहीं कर सका मेरा परुष बल पराक्रम ज्ञान है
तुम्हारे  काम नहीं आया,तुम्हारे  काम नहीं आया,तुम्हारे ओर यह काम नहीं आया
सुगरीड ने उन्हें संतावना दी सीता आवश्य मिल जाएगी,सुगरीड ने उन्हें संतावना दी सीता आवश्य मिल जाएगी,सुप्रीम कोर्ट ने उन्हें संतावना दी सीटा आवश्यक मिल जायेगी
मैं हर प्रकार से आपकी सहायता करूंगा मित्र,मैं हर प्रकार से आपकी सहायता करूंगा मित्र,मैं हर प्रकार से आपकी सहायता करूंगा
रावण का सर्वनाश निश्चित क,रावण का सर्वनाश निश्चित क,रावण का सर्वनाश निश्चित किया गया
राम के बाद सुगरीव नें अपनी विथा कथा सुनाई,राम के बाद सुगरीव नें अपनी विथा कथा सुनाई,राम के बाद सुग्रीव ने अपनी विथा कथा सुनाई
भाली में मुझे राजसे निकाल दिया है मेरी स्रीक हिंली,भाली में मुझे राजसे निकाल दिया है मेरी स्रीक हिंली,भाली में मुझे राष्ट्र से निकाल दिया है मेरी स्ट्रीक हिंली
निरावद करने की चेष्टा कर रहा है,निरावद करने की चेष्टा कर रहा है,निरावट करने की चेष्टा कर रहा है
संकट के समय हनुमान नल और नील,संकट के समय हनुमान नल और नील,संकट के समय हनुमान नल और नील
मे मेरा साथ दिया मुझे कभी नहीं छोड़ा उसने राम से सहायता मांगी राम बोले चिंता मत करो मित्र तो ्मैं अपना राज्य भी,मे मेरा साथ दिया मुझे कभी नहीं छोड़ा उसने राम से सहायता मांगी राम बोले चिंता मत करो मित्र तो ्मैं अपना राज्य भी,मेरा साथ दिया मुझे कभी नहीं छोड़ा उसने राम से सहायता मांगी राम बोले चिंता मत करो मित्र तो स्मैं अपना राज्य भी किया
मिलेगा और इस्ट्री भी,मिलेगा और इस्ट्री भी,मिलेगा और इस्ट्री भी
राम देखने में शुकुमार थे,राम देखने में शुकुमार थे,राम देखने में शुकुमार थे
उन्हें देखकर उनकी शक्ति का पता नहीं चलता था,उन्हें देखकर उनकी शक्ति का पता नहीं चलता था,उन्हें देखकर उनकी शक्ति का पता नहीं चलता था
सुग्रीव को राम के आश्वासन पर भरोसा नहीं हुआ,सुग्रीव को राम के आश्वासन पर भरोसा नहीं हुआ,सुग्रीव को राम के आश्वासन पर भरोसा नहीं हुआ
बाली महाबलशाली है,बाली महाबलशाली है,बाली महा बलशाली है
उसे हराना इतना आसान नहीं है,उसे हराना इतना आसान नहीं है,उसे हराना इतना आसान नहीं है
ा,ा,गया
शाल के साथ वक्षों को एक साथ झक्षोड़ सकता है राम ने कोई उत्तर नहीं दिया धनुष उठा और तील चला,शाल के साथ वक्षों को एक साथ झक्षोड़ सकता है राम ने कोई उत्तर नहीं दिया धनुष उठा और तील चला,शाल के साथ वक्षों को एक साथ झक्कड़ सकता है राम ने कोई उत्तर नहीं दिया धनुष उठा और तील चला
शाल के शातो विशाल रक्ष एक ही बाण से कट कर गिर पड़े,शाल के शातो विशाल रक्ष एक ही बाण से कट कर गिर पड़े,चाल के शातों विशाल रक्ष एक ही बाण से कटकर गिर पड़े
इस शक्ति प्रदर्शन पर सुगरी में हाथ जोड़ लिए राम ने कहा मित्र अब कैसा विलंब बाली को युद्ध के लिए,इस शक्ति प्रदर्शन पर सुगरी में हाथ जोड़ लिए राम ने कहा मित्र अब कैसा विलंब बाली को युद्ध के लिए,इस शक्ति प्रदर्शन पर सुग्री में हाथ जोड़ लिए राम ने कहा मित्र अब कैसा विलंब बालिको युद्ध के लिए
ललकार ों किष्किंदा की राजगद्दी का निर्णय,ललकार ों किष्किंदा की राजगद्दी का निर्णय,लालकारों और किश्किंदा की राजगद्दी का निर्णय
उसी युद्ध में हो जाएगा सुगरी चिंतित हो गए युद्ध में बाली को हराना असंभव था,उसी युद्ध में हो जाएगा सुगरी चिंतित हो गए युद्ध में बाली को हराना असंभव था,उसी युद्ध में हो जाएगा सुग्री चिंतित हो गए युद्ध में बाली को हराना असंभव था
राम भोले चिंता मत करू मित्र मैं पेड़ की ओट से युद्ध देखूंगा जब तुम पर संकट आएगा तुम्हारी सहायता करूंगा बाली की,राम भोले चिंता मत करू मित्र मैं पेड़ की ओट से युद्ध देखूंगा जब तुम पर संकट आएगा तुम्हारी सहायता करूंगा बाली की,राम भोले चिंता मतकरू मित्र मैं पेड़ की ओर से युद्ध देखूंगा जब तुम पर संकट आएगा तुम्हारी सहायता करूंगा बालिकी
मृत्यु मेरे ही बाण से होगी वह मारा जाएगा,मृत्यु मेरे ही बाण से होगी वह मारा जाएगा,मृत्यु मेरे ही पाण से होगी वह मारा जाएगा
योजना बनाकर सबकिछ किंदा पहुँंच गए सुग्रीव आगे था राम लक्ष्मण और हनुमान छिप गए थे मेरे पीछे राम की शक्ति है,योजना बनाकर सबकिछ किंदा पहुँंच गए सुग्रीव आगे था राम लक्ष्मण और हनुमान छिप गए थे मेरे पीछे राम की शक्ति है,योजना बनाकर सबको किंदा पहुंच गए सुग्रीव आगे था राम लक्ष्मण और हनुमान छिप गए थे मेरे पीछे राम की शक्ति है
सोचते हुए उसने बाली को ललकाराबाली के ग्रोथ की सीमा न रही वह गरष्ता हुआ निकला आज शिकार मे,सोचते हुए उसने बाली को ललकाराबाली के ग्रोथ की सीमा न रही वह गरष्ता हुआ निकला आज शिकार मे,सोचते हुए उसने बाली को ललकारा बाली के ग्रोथ की सीमा न रही वह गश्ता हुआ निकला आज शिकार में
मूतक खाया है,मूतक खाया है,मूत्र खाया है
मैं तुझे नहीं छोड़ूंगा,मैं तुझे नहीं छोड़ूंगा,मैं तुझे नहीं छोड़ूंगा
बी शाम मल्ल युद्ध हुआ,बी शाम मल्ल युद्ध हुआ,बीती शाम मूल युद्ध हुआ
दोनों एक दूसरे से गुद ग युद्ध में बाली भारी पड़ रहा था लगता था सुगरी कांत निश्चित है राम,दोनों एक दूसरे से गुद ग युद्ध में बाली भारी पड़ रहा था लगता था सुगरी कांत निश्चित है राम,दोनों एक दूसरे से गुद गए युद्ध में बाली भारी पड़ रहा था लगता था सुग्री कान्त निश्चित है राम
पेड़ के पीछे खड़े थे धनुष हाथ में था,पेड़ के पीछे खड़े थे धनुष हाथ में था,पेड़ के पीछे खड़े थे धनुष हाथ में था
पर उन्होंने तीर नहीं चलाया सुगरी वहां से किसी तरह जान बचाकर भागा,पर उन्होंने तीर नहीं चलाया सुगरी वहां से किसी तरह जान बचाकर भागा,पर उन्होंने तीर नहीं चलाया सुगरी वहां से किसी तरह जान बचाकर भागा
आपने मेरे साथ थोका किया है समय पर बाढ़ नहीं चलाया,आपने मेरे साथ थोका किया है समय पर बाढ़ नहीं चलाया,आपने मेरे साथ थोका किया है समय पर बाढ़ नहीं चलाया
मैं नहीं भागता तो आज वह मुझे मार डालता,मैं नहीं भागता तो आज वह मुझे मार डालता,मैं नहीं भागता तो आज वह मुझे मार डालता
राम की कठुनाई दूसरी थी वे दुविधा में थे उन्होंनें सुगरी को समझाया तुम दोनों भाइयों के चहरे मिलते जुलते हैं,राम की कठुनाई दूसरी थी वे दुविधा में थे उन्होंनें सुगरी को समझाया तुम दोनों भाइयों के चहरे मिलते जुलते हैं,राम की कठुनाई दूसरी थी वे दुविधा में थे उन्होंने सुग्री को समझाया तुम दोनों भाइयों के चेहरे मिलतेजुलते हैं
दूर से दोनों एक जैसी लगती हो,दूर से दोनों एक जैसी लगती हो,दूर से दोनों एक जैसी लगती हों
मैं बाली को पहचान नहीं पाया बिना पहचानही बाढ़ चलाता तो वह तुम्हें भी लग सकता था,मैं बाली को पहचान नहीं पाया बिना पहचानही बाढ़ चलाता तो वह तुम्हें भी लग सकता था,मैं बाली को पहचान नहीं पाया बिना पहचाने ही बाढ़ चलाता तो वह तुम्हें भी लग सकता था
मैं स चूप के लिए तैयार नहीं था मैं अपनी मित्र को खोना नहीं चाहताथा लक्ष्मण ने समझाबूजाकर सुगरी,मैं स चूप के लिए तैयार नहीं था मैं अपनी मित्र को खोना नहीं चाहताथा लक्ष्मण ने समझाबूजाकर सुगरी,मैं सी चूप के लिए तैयार नहीं था मैं अपनी मित्र को खोना नहीं चाहता था लक्ष्मण ने समझाबुझ जाकर सुगरी
को तैयार किया एक और युद्ध के लिए राम ने कहा जौम मित्र इस बार बाली को पहचानने में चू,को तैयार किया एक और युद्ध के लिए राम ने कहा जौम मित्र इस बार बाली को पहचानने में चू,को तैयार किया एक और युद्ध के लिए राम ने कहा जौम मित्र इस बार बाली को पहचानने में चूंगे
नहीं होगी इस बार उसका अंत निश्चित है,नहीं होगी इस बार उसका अंत निश्चित है,इस बार उसका अंत निश्चित है
सुगरीव धरा हुआ था घबराट थी और राम के कहने पर तैयार हो गया कश्किंदा पहुंचकर उसने फाली,सुगरीव धरा हुआ था घबराट थी और राम के कहने पर तैयार हो गया कश्किंदा पहुंचकर उसने फाली,सुग्रीव धरा हुआ था घबराट थी और राम के कहने पर तैयार हो गया कश्किंदा पहुंचकर उसने फाली
चुनौती दी ललकारा फाली को सुग्रीव का या साहस समझ में नहीं आया,चुनौती दी ललकारा फाली को सुग्रीव का या साहस समझ में नहीं आया,चुनौती दी ललकारा पाली को सुग्रीव का यह साहस समझ में नहीं आया
अपनी पत्नी,अपनी पत्नी,अपनी पत्नी
रानी,रानी,रानी
तारा किसा,तारा किसा,तारा किसा
बाली जाने लगा तो तारा ने उसे समझाने का प्रयास किया,बाली जाने लगा तो तारा ने उसे समझाने का प्रयास किया,पाली जाने लगा तो तारा ने उसे समझाने का प्रयास किया
चाने से मना किया बाली ने उसकी बात नहीं मानी पैर पटकटा,चाने से मना किया बाली ने उसकी बात नहीं मानी पैर पटकटा,जाने से मना किया बाली ने उसकी बात नहीं मानी पैर पटकटा
बाग्रोथ से उबल रहा था,बाग्रोथ से उबल रहा था,वह ग्रोथ से उबल रहा था
बाली ने हाथ हवा में उठाया मुट्टी भींची हुई थी,बाली ने हाथ हवा में उठाया मुट्टी भींची हुई थी,बाली ने हाथ हवा में उठाया मुट्टी मिची हुई थी
वह एक घूंसे से सुग्रीव का काम तमाम कर देता,वह एक घूंसे से सुग्रीव का काम तमाम कर देता,वह एक घूसे से सुग्रीव का काम तमाम कर देता
तभी राम का बाण उसकी छाती में लगा,तभी राम का बाण उसकी छाती में लगा,तभी राम का बाण उसकी छाती में लगा
वह लड़खड़ा कर गिर पड़ा,वह लड़खड़ा कर गिर पड़ा,वह लड़खड़ाकर गिर पड़ा
बाली के गिरने पर राम लक्ष्मण और हनुमान पीडों की ओट से बाहर निकल आए आनंद फानन में राज्यविषय की तैयारियां की,बाली के गिरने पर राम लक्ष्मण और हनुमान पीडों की ओट से बाहर निकल आए आनंद फानन में राज्यविषय की तैयारियां की,बाली के गिरने पर रामलक्ष्मण और हनुमान पिण्डो की ओर से बाहर निकल आए आनंदभानन ने राज्य विषय की तैयारियां की
सुगरीव को राजगद्दी मिली राम की सलाह पर बाली के पुत्र अंगद को युवराज का पद दिया गया राम,सुगरीव को राजगद्दी मिली राम की सलाह पर बाली के पुत्र अंगद को युवराज का पद दिया गया राम,सुग्रीव को राजगद्दी मिली राम की सलाह पर बाली के पुत्र अंगद को युवराज का पद दिया गया
उोने सुग्रीव के लिए संबोधन बदल दिया,उोने सुग्रीव के लिए संबोधन बदल दिया,उन्होंने सुग्रीव के लिए संबोधन बदल दिया
राजग्दी पर बैठने के बाद उन्हें मित्र नहीं कहा वानरराज कहकर संबोधित किया सुगरीव का मन था कि राम,राजग्दी पर बैठने के बाद उन्हें मित्र नहीं कहा वानरराज कहकर संबोधित किया सुगरीव का मन था कि राम,राजगढ़ी पर बैठने के बाद उन्होंने मित्र ने कहा वानरराज कहकर संबोधित किया   सुग्रीव का मन था कि राम
कुछ समय वहीं रहे उनके साथ राम ने मना कर दिया कहा यह पिता की आग्ञा के विरुद्ध होगा उन्होंन,कुछ समय वहीं रहे उनके साथ राम ने मना कर दिया कहा यह पिता की आग्ञा के विरुद्ध होगा उन्होंन,कुछ समय वहीं रहे उनके साथ राम ने मना कर दिया कहा यह पिता की आग्ञा के विरूद्ध होगा
मुझे भनवास किया है मैं वन में ही रहूँंगा,मुझे भनवास किया है मैं वन में ही रहूँंगा,मुझे भनवास किया है मैं वन में ही रहूंगा
राम किशकिंधा से लौट आए,राम किशकिंधा से लौट आए,राम किस किंधा से लौट आये
वर्षा रीतू के कारण भागे जाना कठिन था लंका रोहण कुछ समय के लिए स्थगित कर दिया गया इस अवधि में,वर्षा रीतू के कारण भागे जाना कठिन था लंका रोहण कुछ समय के लिए स्थगित कर दिया गया इस अवधि में,वर्षा रीतू के कारण भागे जाना कठिन था लंकारोहण कुछ समय के लिए स्थगित कर दिया गया है
