filename,ground_truth,Ourmodel,Original_ID
02014350001_chunk_013,ये हालत है कि कई एकड़ जमीन है दस एकड बीस एकड चास एकड़ तो इतनी जमीन के चारों तरफ,याकिकई एकड़ जमीन है दस एकड बीस एकड़ पचास एकड तो इतनी जमीन केा,1522
02014350001_chunk_017,परंतु आप लोगों के लिए मैं ये एक चीज बताने जा रहा हूं कि दुनिया की सबसे सस्ती अब बाउंड्रीवॉल,परंतु आप लोगों के लिए मैं ये एक चीज बताने जा रहा हूं कि दुनिया की सबसे सस्ती आबाउंडरी ा है,1523
02014350001_chunk_018,बना सकते हो जैसे कि ये देख रहे हो एक तरह से बहुत मजबूत जाली है ये प्लास्टिक की जाली है,जैसे कि ये देख रहे हो  ये  एटर का बहुत मजबूत जाली है ये प्लास्टिक की यजाली है,1524
02014350001_chunk_022,को सेट करी हुई है,ट करी,1525
02014350001_chunk_023,तो आप अपने खेत के चारों तरफ अगर आप बाउंडरीवॉल करना चाहते हो तो दुनिया की सबसे यह सस्ती बाउंड्रीवॉल,तो आप अपने खेत के चारों तरफ अगैर आपबाउंड्री वॉल करना चाहते हो तो सब दुनिया की सबसे ये सस्ती बाउंडरी वाल ै,1526
02014350001_chunk_025,और इसका रनिंग,और इसका रनिंग,1527
02014350001_chunk_026,अच्छा हमारे पास उड़िशा से हमारे मित्र है आपका नाम क्या,अच्छा हमारे पास उडीशा से हमारे मित्र है आपका नाम क्य है,1528
02014350001_chunk_034,ये जो जाली है ये प्लास्टिक की जाली ये यह क्या भाव की मिलती है यह,ये जो जाली है ये प्लास्टिक की जाली ये ये क्या भाव से मिलती हैदख,1529
02014350001_chunk_044,मैंने ओड़िशा के अंदर ये सिस्टम देखा है मेरे किसान भाइयों और ये बहुत ही अच्छा लगा मेरे को ये बहुत,मैंने ओडिशा के अंदर ये सिस्टम देखा है मेरे किसान भाईयों और ये बहुत ही अच्छा लगा मेरे को य,1530
02014350001_chunk_046,मतलब,मतलब,1531
02014350001_chunk_047,मतलब भारत के अंदर कई किसान मित्र हैं जो अपनी,भारमतलब भारत के अंदर कई किसान मित्र है जो,1532
02014350001_chunk_049,कृषि का कार्य करते हैं परन्तु स्टील की जो जाली होती है यह तार बॉउंड्री होती है या स्टील का,कृषि का कार्य करते हैं परंतु स्टेल की जो जाली होती है यह तारबाउंडरी होती है या,1533
02014350001_chunk_050,वायर होता है उसको खेतों के चारों तरफ लगाता है लगाते हैं तो उसका मेंट्रेंस में भारी पढ़ता है,ा हउसको खेतों के चारू तरफ लगाता ै लगाते हैं तो उसका मेंटेनेंस भी भारी बड़ता है,1534
02014350001_chunk_052,ये बिलकुल भी और इसका मजबूत बहुत ज्यादा मजबूत है ये मतलब आप यकीन यकीन करोगे कि आपकी स्टील की,ये बिल्कुल भी और इसका मजबूत बहुत ज्यादा मजबूत है  मतलब आप यकीन नी यकीन करोगे कि आप स्ट,1535
02014350001_chunk_053,जो जाली स्टील के वायर से जो जाली बनी होती है वो एक जगह हो जाती है उड जाती है,जो जाली ्स्टन के वायरस ह जो जाली बनी होती है वो एक जग हो जाती है उड जाती है,1536
02014350001_chunk_054,तो सुलझते नहीं है,तो सुलस भी नही है,1537
02014350001_chunk_055,और ये जाली है इसको आप कैसे भी कर लो आप इसको ये देखो आप,और ये जाली ै इसको आप कैसे रुकर लो आपइसको ये देखो आप,1538
02014350001_chunk_056,इसको कैसे भी कर लो तो़ड़ तोड़ मरोड़ लो कैसे भी आप,इसको कैसे भी कर लो थोड थोड मरड लो कैसे भी आप,1539
02014350001_chunk_057,ये देख लीजिए आप बहुत ही मजबूत है कोई पशु,ये देख लीजिए आपबहुत ही मजबूत है कोई प,1540
02014350001_chunk_058,जानवर अगर इस जाली को टक्कर भी मारेगा तो भी ये जाली टूटने वाली नहीं है,जानवर अगर इस जाली को टक्कर भी मारेगा तो भी ये जाली टूटने वाली नहीं है,1541
02014350001_chunk_059,यह देख लीजिए आप अब इसी को मैं वापस खोल दूंगा,ये देख लीजिए आप आप इसी को मैं वापिस खोल दूंगा,1542
02014350001_chunk_061,तो कितनी मजबूत ये जाली है अगर आप लोगों को अगर चाहिए तो मैं उड़िशा से मंगा दूंगा मेरे मित्र,तो कितनी मजबूत ये जाली है अगर आप लोगों को अगर चाहिए तो मैं उड़िशा से मंगा दूंगा मेरे मित,1543
02014350001_chunk_063,कोई दिक्कत नहीं उडिशा के अंदर और अभी मैं ओड़िशा के फार्मर्स के साथी हूं और ये जो सिस्टम लगाया,कोई दिक्कत नहीं उडशा के अंदर र अभी मैं उडिशा के फार्मर्स के साथी हूं और ये जो सिस्टम लगा है,1544
02014350001_chunk_065,यह बाग़वानी देख रहे हो पूरा बाग़ लगा रहा है अंदर और बाग़वानी के अंदर ये इन्होंने ये ये प्लास्टिक की ये,ये बागवानी देख रहे हो पूरा बाग लगा रहा है अंदर और बागवानी के अंदर ये इन्होंने ये ये प्लास्टिक की है,1545
02014350001_chunk_066,जारी लगा रखी है और बासों के सहारे लग रही है ये जाली पूरी,री हऔर बासों के सारे लगरही यह जाली ूरह,1546
02014350001_chunk_067,और बांस भी बहुत मजबूत है बात ऐसी बात नहीं है,और बास भी बहुत मजबूत हो बार से ऐसी बात नहीं है,1547
02014350001_chunk_068,तो वीडियो आप लोगों को कैसे लगी लाइक शेयर सब्स्क्राइब जरूर करे धन्यवाद,तो वीडियो आप लोगों को कैसे लगी लाइक शेर सब्स्क्राइब जरूर करे धन्यवाद,1548
02014370001_02_chunk_001,वो सीमेंट के पॉट नहीं होते वो रोटों के ही पॉट है वो आप देख सकते कि रोड पे इतना रफ यूज में जहां पर चल सकता है तो फिर ये कहीं पे भी चल सकता है,ोस सीमेंट की पॉरट नहीं होती ै वो रोटों के ही पॉट है वो आप देख सकते हंकि रोड पे इतना रफ यूज में जहां पे चल सकता,1549
02014370001_02_chunk_001,वो सीमेंट के पॉट नहीं होते वो रोटों के ही पॉट है वो आप देख सकते कि रोड पे इतना रफ यूज में जहां पर चल सकता है तो फिर ये कहीं पे भी चल सकता है,है तो फिर ये कहीं पे भी चल सकता है,1549
02014370001_02_chunk_002,काही पे भी चल सकता,पे  चल सकत है,1550
02014370001_02_chunk_006,ऐसा लोगों को मानना होता है पर वो सीमेंट होता ही नहीं है,ी ऐसा लोगों को मारना होता है पट वो ्र सीमेंट होता ही नहीं है,1551
02014370001_02_chunk_007,सिमेंट नहीं है वो रोटो मटीरियल का ही पॉर्ट है,सिमेट नहीं है वो रोटो मटीरियल का ही पॉटहै,1552
02014370001_02_chunk_011,उसके बाद आप एक ये डिजाइन देखिये अनीश जी हमारे पास यह भी काफी डाइमन शेप में तो लम्बे वाला था यह थोड़े छोटे साइल में जो पॉर्ट है,उसके बाद आप एक ये डिजाइन देखे अनीजिए हमारे पास ये भी काफी डायमंड शेप में वो तो लंबे वाला था ये थोड़ा छोटे साइज में जो पॉट,1553
02014370001_02_chunk_011,उसके बाद आप एक ये डिजाइन देखिये अनीश जी हमारे पास यह भी काफी डाइमन शेप में तो लम्बे वाला था यह थोड़े छोटे साइल में जो पॉर्ट है,है,1553
02014370001_02_chunk_017,ये इस टाइप का पॉट हो गया अनीश जी,इसटाइप का पॉट हो गया अनीशजी,1554
02014370001_02_chunk_018,तो गौरव जी बालाजी ही नर्सरी लोग क्यों आए अक्सर ये कमेंट आ रहा था हमने,तो गौरव जी बालाजी ही नर्सरी लोग क्यों आए अक्सर ये कमेंट आ रहा थाम,1555
02014370001_02_chunk_019,दो तीन वीडियो में शूट कि और ये बोलै की भाई हम बालाजी नर्सरी क्यों आए,दो तीन वीडियो हमने शूट किए है औरये बडा भाई हम बाला जी न नर्सरी क्यों है,1556
02014370001_02_chunk_022,मैं एकदम दूंगा इस चीज का जवाब अनीश जी आप को,मैं एकदम दूंगा इस चीज का जवाब नी ज आपको,1557
02014370001_02_chunk_023,क्या है अनीश जी आज हर एक आदमी को न अलग अलग चीज चाहिए होती हैं जो भी गार्डनर हमारे पास आता है किसी को स्टैंड्स,कया एनीजी आज हर एक आदमी को ना अलग<unk>अलग चीज चाहिए होती है जो भी गार्डनर हमारे पास आता है किसी को स्टा,1558
02014370001_02_chunk_025,किसी को सेरामिक पॉट्स चाहिए,हा किसी को सराम िक पॉट्स चाहिए,1559
02014370001_02_chunk_026,किसी को आपके प्लास्टिक पॉट्स चाहिए,किसी को आपके प्लास्टिक पॉटस,1560
02014370001_02_chunk_028,जीतने भी वराइटी के है किसी को रोटो पॉट चाहिए किसी को फाइबर चाहिए किसी को सिमेन्ट का चाहिए तो किसी को आपको मिट्टी का गमला चाहिए,जितनी भी वैराइटी कय किसी को रोटोपॉर्ट चाहिए किसी को फाइबर चाहिए किसी को सिमेंट का चाहिए तो किसी को आपको मिट्टी का गमना चाहिए,1561
02014370001_02_chunk_029,तो यहां पे बालाजी नर्सरी में हर एक आदमी को अपने चॉइस के और वैराइटी के सारी चीजें मिलती हैं सस्ते से सस्ता,तो यहां पर बालाजी नर्सरी में हर एक आदमी को अपने चौइस के और वैराइटी के सारी चीजें मिलती हैं सस्ते से सस्ता,1562
02014370001_02_chunk_031,एकदम जो खतरनाक सस्ता होता वो भी मिलेगा और महंगा जो एकदम खतरनाक महंगा है वो भी आपको मिलेगा पॉट,एकदम जो खतरनाक सस्ता होता ह वो भी मिलेगा और महंगा जो एकदम खतरनाक महंगा हैवो भी आपको मिलेगा पॉट,1563
02014370001_02_chunk_032,मेरे पास यहां पे मेरे पास चौदह हजार तक का पॉट है सिंगल पॉट,मेरे पास यहां पे मेरे पास चौदह हजार तक का पॉट है,1564
02014370001_02_chunk_033,सिंगल पॉट,िग प,1565
02014370001_02_chunk_034,सबसे सस्ता है वो दस रुपए का पॉट भी मेरे पास अवेलेबल है,सबसे सस्ता है ो दस रुपये का पॉट भी मेरे पास अवेलेबल,1566
02014370001_02_chunk_036,वो मिलेगा जितनी क्वांटिटी में चाहे वो मिलेगा जैसे आपको आप पूछ रहे थे क्या वराइटी है तो ये आप स्टोनस की वैरिटी देखेंगे स्टोनस की वैराइटी है और,वो मिलेगा जितनी क्वांटिटी में चाहें वो मिलेगा अब जैसे आपको आप पूछ रहे तो क्या है वराइटी तो ये आप स्टोनस की वैराइटी देखेंगे स्टोनस की वैराइटी,1567
02014370001_02_chunk_036,वो मिलेगा जितनी क्वांटिटी में चाहे वो मिलेगा जैसे आपको आप पूछ रहे थे क्या वराइटी है तो ये आप स्टोनस की वैरिटी देखेंगे स्टोनस की वैराइटी है और,है और,1567
02014370001_02_chunk_037,सबसे अच्छी बात जो प्लांट्स जिसके लिए सब लो काम कर रहे है वो प्लांट्स के वराइटी भी लोग पहले वाली हमारी वीडियो में देख चुके हैं जो भी रेयर प्लांट्स है जो नॉर्मली ग्रोइंग प्लांट्स है प्लावरिंग सीजनल क्रीपर सब कुछ है,सबसे अच्छी बात जो प्लांट्स जिसके लिए सब लोग काम कर रहे हैं वो प्लांट्स की वराइटी भी लोग पहले वाली हमारी वीडियोज में देख चुके हैं जो,1568
02014370001_02_chunk_037,सबसे अच्छी बात जो प्लांट्स जिसके लिए सब लो काम कर रहे है वो प्लांट्स के वराइटी भी लोग पहले वाली हमारी वीडियो में देख चुके हैं जो भी रेयर प्लांट्स है जो नॉर्मली ग्रोइंग प्लांट्स है प्लावरिंग सीजनल क्रीपर सब कुछ है,भी रेयर प्लांट्स है जो नॉर्मली ग्रोइंग प्लांट्स है फ्लावरिंग सीजनल क्रीपर ोकुै,1568
02014370001_02_chunk_038,विडिओ का जो लिंक होगा न मैं वो डिस्केप्शन में दे दूंगा,वीडियो का जो लिंक होगा ना मैं वो डिस्क्रि्शन में  दे दूगा,1569
02014370001_02_chunk_040,एकदम अब जैसे अनीश जी आप जैसे एक,एअचछा अजैसे अनी जी आप जैसे,1570
02014370001_02_chunk_041,एग्जांपल ले हैंगिंग पॉट का ही तो हैंगिंग पॉट की वेराइटी हमारे पास कम से कम पंद्रह है,एग्जांपल े हैंगी पॉट काई  तो हैंगि पॉट की वैराइटी है हमारे पास कमसे  पंद्रह है,1571
02014370001_02_chunk_042,पंद्रह है,्रह,1572
02014370001_02_chunk_043,अलग अलग वैराइटी के बास्केट,अलग<unk>अलग वेराइटी के बास्के,1573
02014370001_02_chunk_044,हुक पॉट हैंगिंग पॉट स्क्रू करने वाले पॉट वॉर्टिकल वाले पॉट सब कुछ है आप कोई भी आइटम पकड़िये उसकी मैक्सिम,हूक पॉट हैंगिंग पॉट स्क्रू करने वाले पॉट वॉर्टिकल वाले पॉट सब कुछ है आपको ही भी आइटम पकडिए उसकी मैक्सिमम,1574
02014370001_02_chunk_046,ह ये सब एक एक डिजाइन के सिर्फ एक पॉट ही रखा हुआ है हमारा इसका स्टॉक हमारा गुडाउन के अंदर रखा हुआ होता है,ये सब एक एक डिजाइन गे सिर्फ एक पॉटी रखा ा हमारा इसका स्टॉक हमारा गोडाउन के अंदर रखा ह,1575
02014370001_02_chunk_047,जितना चाहे उतना मिल जागा बल्क बाईंग करना चाहते हैं बल्क बाईंग कार सकते है एकदम,जितना चाह उतना मिल जाएगा आप बालक बाइंग करना चाहते हैं आपॉलिग बंग कर सकते,1576
02014370001_02_chunk_049,ये न बहुत ही कुछ खास दिख रहा ये क्या है,न बहुत ही कुछ खास दिख रहा ये क्या है,1577
02014370001_02_chunk_050,ये अनीश जी हमारे पास जो नॉर्मल क्वलिटी के फाइबर पॉर्ट्स होते है वो तो वही है ही,ये अनीश जी हमारे पास जो नॉर्मल क्वालिटी के फाइबर पॉट्स होते है वो तो हुई है,1578
02014370001_02_chunk_052,पर ये हमारे हैं,पर ये हमारे ह,1579
02014370001_02_chunk_053,प्रीमियम क्वॉलिटी के पॉट्स प्रीमियम फाइबर पॉट्स ये आपको जल्दी से कहीं नहीं मिलेंगे,प्रीमियम क्वालिटी के पॉट्स प्रीमियम फाइबर पॉट् ये आपको जल्दी से कहीं नहीं मिलेंगे,1580
02014370001_02_chunk_055,और इसके अंदर खासित क्या है,और इसके ंदर खासियत क्या है,1581
02014370001_02_chunk_056,एक तो इनकी जो लयरिंग होती है जो इनकी क्वॉलिटी है वो बहुत स्टर्डी होती है प्लस आप इनके डिजाइनस देकेंगे तो,एक तो इनकी जो लेयरिंग होती है जो इनकी क्वालिटी है वो बहुत स्टडी होती हैप्लस आप इनकी डिजाइनस देखेंगे,1582
02014370001_02_chunk_058,डिजाइन और कलर भाई अपने आप में बोल रहा है,डिजाइन और कलर भाई अपने आप में बोल रहा है,1583
02014370001_02_chunk_059,ये ऐस है जैसे,ये ऐसे  जैसे,1584
02014370001_02_chunk_064,आप ले सकते है देखिए कितना सुंदर ग्रीन कलर है है,आप लेसकते ह देखिय कितना सुंदर ग्रीन कलर है,1585
02014370001_02_chunk_066,साइज ये दो साइज देखी अवैलबल है,साइज ये दो साइज देखिए अवेलेबल है,1586
02014370001_02_chunk_069,हल्का से मिट्टी आ गई है अनीश जी,ज हलका से से मिट्टी आ गई हैज,1587
02014370001_02_chunk_076,इसके अंदर भी साइज अवेलबल है बड़ा साइज,भी साइज अवेलेबल है बड़ा साै,1588
02014370001_02_chunk_078,ये देख सकते है अनीश जी आप ये भी बहुत प्रीमियम लुक देता,े देख सकते ह नीजी आप ये भी बहुत प्रीमियम लोग देता है,1589
02014370001_02_chunk_079,डबल शैड में चाहिए कुछ मतलब ग्लॉसी मै तो ये भी अवेलेबल,शेट्स में चाहिए कुछ मतलब  ग्लॉजी में तो ये भी अवेलब,1590
02014370001_02_chunk_080,यह तो मेरा फेवरेट पॉट है अनिश जी इसका एक और छोटा साइज भी है वो हमारा सेल आउट हो गया दो तीन दिन पहले,तो मेरा फेवरेड पॉट है अनीश जी इसका एक और छोटा साइज भी है वो हमारा सेल आउट हो गया दो तीन दिन हे,1591
02014370001_02_chunk_081,डाइनिंग टेबल के साइड में लगा दीजिए,ानिंगटेबल के साइड में लगा दीजिए,1592
02014370001_02_chunk_088,पॉट है प्रीमियम फाइबर में वो है ये,डस प्रीमियम फाइबर में बोआ ये,1593
02014370001_02_chunk_093,लिए स्पेशल एक ये पॉट है फाइबर का इसकी शेप बड़ी अच्छी है और ये भी टेक्सटर्ड फिनिश के अंदर है,स्पेशल एक ये पॉट है फाइवर का इसकी शे बड़ी अच्छी है और ये भी टेक्शड फिनिश के अंदर है,1594
02014370001_02_chunk_094,ये भी काफी प्रीमियम लुक देता है आपके प्लांट्स को उसके बाद अनीश जी लोग अगर सोचें कि सब महंगे महंगे आइटम दिखाते हैं हमारा,भ काफी प्रीमियम लोग देता  आकउसके बाद अनीश जी लोग अगर सोचे  कि सब महंगी महंगे आइटम दिखाते हैं हमारा,1595
02014370001_02_chunk_095,कैसे होगा काम हमारा काम है कि जो भी कस्टमर आए है सबको केटर करना सबको खुश करके भेजना तो यहां पे,होाहमारेया काम है कि जो भी कस्टमर है सबको केटर करना सबको खुश करके भेजना तो यहांे,1596
02014370001_02_chunk_096,जो हमारे पास नॉर्मल क्वॉलिटी के नॉर्मल मतलब जो मार्केट में क्वॉलिटी मिलते है उसे प्रीमियम क्वॉलिटी मिलेगी सेम रेट में,जो हमारे पास नॉर्मल क्वालिटी के नॉर्मल मतलब जो मार्केट में क्वालिटी मिलती है उससे प्रीमियम क्वालिटी मिलेगी सेम रेट में,1597
02014370001_02_chunk_097,हमारे पास तो आप देख सकते हैं छोटे से छोटा पॉट जो फाइबर का होता है शदेस इसके अंदर अलग अलग,तो आप देख सकते हैं छोटे से छोटा पॉट जो फाइबर का होता है सेट्स इसके अंदर अलगअलग,1598
02014370001_02_chunk_098,अवेलेबल है और वापस में बताऊंगा यह सबके हरेक चीज के एक एक पीसी रखा हुआ है यहां पे हमारा बाकी स्टॉक गोडाउन में,और वापस मैं बताऊंगा ये सबके हर एक चीज के एक एक पीसी रखा यहां पे हमारा बाकी सौ गुडाउ,1599
02014370001_02_chunk_100,पास साइजेज हैं अच्छा एक और चीज जो इसके अंदर कस्टमर आते हैं अपने हिसाब से कलर कस्टमाइज भी,साइजेज हैं अच्छा एक और चीज जो इसके अंदर कस्टमर आते हैं वो अपने हिसाब से कलर कस्टमर,1600
02014370001_02_chunk_106,दीजिये हम करवा के देंगे आपको जो मर्जी ऑर्डर से,ज म करवा के देंगे आपको जो मरसीाउ,1601
02014370001_02_chunk_110,हम वो करवा के देंगे आप,खभाग देंगे,1602
02014370001_02_chunk_116,हां जी अनीश जी मैंने सोचा कि लोग को मैं बोलता हूँ कि गोडाउन है गोडाउन है गोडाउन है,हाँ जी अनी जी मैंने सोचा कि लोग को मैं बोलता ूँकि गुडाउन है गुडाउन है गुडाउन है,1603
02014370001_02_chunk_117,तो कोई सोचें कि हम ऐसी बोल रहे हैं को बरगला रहे है ऐसा नहीं है,तो कोई सोचे कि हम ऐसे ही बोल रहे हैं उनको बरगलार हैं ऐसा नहीं है,1604
02014370001_02_chunk_118,ये हमारा गोडाउन आप देख सकते स्टॉक कितना भरा हुआ है पूरा इसाइड आप देख सकते कि पूरा रोटों का ही,सतो ये हमारा गुडाउन आप देख सकते  स्टॉक कितना भरा हुआ है पूरा  इससाइड आप देख सकतें ये पूरा रोटो का ही,1605
02014370001_02_chunk_119,माल भराव है साइड पूरा हमारा पूरा प्लास्टिक के जो पॉट्स होते है नॉर्मल वो पूरे भरे हुए हैं आपके पीछे,मल रा हुआइससाइड पूरा हमारा प्लास्टिक के जो पॉट्स होते हैं नॉर्मल वो पूरे भरे हुए हैं आपके पीे,1606
02014370001_02_chunk_120,और साइड में इधर नेट स्टोन्स कोकोपेट खाद टन के हिसाब से रखी हुई है तो जिसको जितनी भी आइटम चाहिए,और साइड में इधर नेट स्टूनस कोकोपेट खाद टन के हिसाब से रखी हुई है तो जिसको जितनी भी आइटमस चाहिए,1607
02014370001_02_chunk_121,वो ले सकता है आप यहा पे दिखा सकते हैं अनिश जी ये अभी हमारे लड़के भी काम कर रहे,ले सता हैआप यहां पर दिखा सकते हैं अनीश जी ये अभी हमारे लड़के भी काम करहं,1608
02014370001_02_chunk_122,यहां पे देखिये पूरा रोटो का यह माल रखा हुआ है बड़े से बड़ा सारे स्टॉक हो,हांपदेखिए पूरा रूटों का यी माल रखा ै बड़े से बड़ा जगा है सारी स्टॉक हो है,1609
02014370001_02_chunk_126,तो आपको मेरा ये वीडियो कैसा लगा कमेंट बॉक्स में कमेंट करके जरूर बताएगा अगर पसंद आया यहां,तो आपको मेरा ये वीडियो कैसा लगा कमेंट बॉक्स में कमेंट रके जरूर बताइएगा अगर पसंद आया,1610
02014370001_02_chunk_127,तक देख लिया तो भाई लाइक करना बनता है और अपने फ्रेंड के साथ भी शेयर कर लीजिएगा कि चाहे,खलि तो भा लाइक करना बनता है  अपने फ्रेंड के साथ भी शेयर कर लीजिएगा किचा,1611
02014370001_02_chunk_129,डिस्क्रिप्शन में दिया हुआ है बालाजी नर्सरी रोहिणी अगर आप गूगल करते हे तो बड़े ही अच्छे रिव्यूज है वो भी आपको,डिस्क्रिप्शन में दिया हुआा है बालाजी नर्सरी रोहनी अगर आप गूगल करते ह तो पड़ ये अच्छे रिव्यूज है वो भी,1612
02014370001_02_chunk_130,देखने के लिए मिलेगा वहां पे तो वो भी आप जरूर देख लीजिएगा और आप यहां आके बाय कर सकते,देखने के लिए मिलेगा वहां पे तो वो भी आप जरूर देख लीजिएगा और आप यहां आके बाई कर सकतेहै,1613
02014370001_02_chunk_131,हैं बाइग डिटेल डिस्करिप्शन में हैं जैसे मैंने आपको बताया तो वो भी जरूर चेकाउट कर लीजियेगा तो आज के,बा डिटेल डिस्क्रिप्शन में है जसे मैंने आपको बताया तो वो भी जरूर चेकआउट कर लीजिएगा तो,1614
02014600001_03_chunk_003,गायों के लिए भी रहने का व्यस्था हो गया,गायों के लिए भी रहने का व्यवस्था हो गया,1615
02014600001_03_chunk_004,खेती जरूरी जोड़नी चाहिए,और खेती जरूर जरन,1616
02014600001_03_chunk_006,करेंग और तभी वो गांव का कॉन्सेप्ट कम मतलब खेती तो ऑटोमैटिक उसमें जोड़िए और हमे ऑर्गैनिक फार्मिंग भी करे,ेगे  तभी वो गांव का कॉनसेप्ट ेप का मतलब खेततीतो ऑटोमैटिक उसमें जो रही है और हमलो ऑर्गेनिक फार्मिंग भी करें,1617
02014600001_03_chunk_009,रूप में इन सारी चीजों को हमलोग एक साथ एक जगह करना चाहता है और उसके बाद फिर देश क्या पूरी दुनिया तक,दिन सारे चीजों को हम लोग एक साथ एक जगह करना चाहते ह और उसके बाद फिर वह पूरे देश देश केपरेदुनिया,1618
02014600001_03_chunk_014,मिलती है,,1619
02014600001_03_chunk_016,झारखंड में रांची में इतना,झारखंड में रांची में तना,1620
02014600001_03_chunk_017,इतना मत लब निस्वार्थ रूप से कर रहे में कहुँ तो,मतलब निश्वार्थ रूप से कर रहेह मैं कहू,1621
02014600001_03_chunk_018,ये बहुत बड़ी बात है,ये बहुत बड़ी बात है,1622
02014600001_03_chunk_019,आप दोनों का,आप दोनों,1623
02014600001_03_chunk_020,मैं धन्यवाद देना चाहता हूं लेकिन अब जो कैमरे के पीछे है सत्यम से मैं बात करना चाहूँगा थोड़ा,मैं धन्यवाद देना चाहता हूँ लेकिन क् जो कैमरे के पीछे है सत्यम से मैं बात करना चाहूगा थो,1624
02014600001_03_chunk_021,क्योंकि वो पढ़ाई के साथ साथ,क्योंकि वो पढ़ाई के साथ साथ,1625
02014600001_03_chunk_022,बहुत गायों के प्रेमी भी हैं तो सत्यम,बहुत गायों के प्रेमी भी है तो सत,1626
02014600001_03_chunk_023,अब आपके,अब आपके,1627
02014600001_03_chunk_024,पास है टॉस,पाट,1628
02014600001_03_chunk_025,क्यों तुम गायों के प्रति इतना लगाव है और क्या वजह,क्यों तुम गायों के प्रति इतना लगाव है और क्या,1629
02014600001_03_chunk_029,तो मैं जब दिल्ली से आया था तो मै तो घूमने के लिए आया था रांची कोविड के टाइम पे,तो मैं जब दिल्ली से आया था तो मैं तो घूमने के लिए आया था राँची कोविड के टाइम,1630
02014600001_03_chunk_035,फिर पहली बार मुझे ये पता चला कि कॉंग क्रीज गाय भी होती है और जो मेरे जहां रहता हू,फिर पहली बार मुझे ये पता चला कि कांग्रेस गाय भी होती है और जो मेरे जो मैं जहाँ रहता हू,1631
02014600001_03_chunk_038,लेकिन देखता था हा उसके सिंग बड़े हम और मेरे दोस्त मिलकर ऐसे देखते थे उसके सींग कितने बड़े हैं,लेकिन देखता था हा उसके सींग बडाम और मेरे दोस्त मिलकर ऐसे देखते थे उसके सीग कितने बडे,1632
02014600001_03_chunk_041,भी जानकारी भी नहीं थी तो फिर यहां आया तो भैया को देखा समझा सब कुछ देखते गए हमलोग मतलब,भी जानकारी भी नहीं थी तो फिर यहाँ आया तो भैया को देखा समझा सब कुछ देखते गए हम लोग मतल,1633
02014600001_03_chunk_042,समझे इन चीजों को और फिर उसके बाद मतलब फिर मेरा भी मतलब इंट्रेस्ट इसमें बढ़ने लगा,समझे इन चीजों को और फिर उसके बाद मतलब फिर मेरा भी मतलब इंट्रेस्ट इसमें बढने लगापढने लगा,1634
02014600001_03_chunk_044,लेकिन मेरा ऐसा है शेड्यूल कि मुझे अपनी पढ़ाई को भी साथ में लेकर चला,लेकिन मेरा ऐसा है शेड्यूल कि मुझे अपनी पढ़ाई को भी साथ में लेकर चला,1635
02014600001_03_chunk_045,क्योंकि एक जो धारणा बनी हुई है की ये जो परे प्रैक्टिकल रियल लाइफ में एक धारना है कि यह गायब,क्योंकि एक जो धारणा बनी हुई है कि ये जो प्रैक्टिकल रियल लाइफ में एक धारणा है कि य गा,1636
02014600001_03_chunk_047,आप इसको कितना भी कुछ कर लो घर पे लेकिन आपको जो मानसिकता लोगों ने बना रखिए कि कुछ नहीं,आप इसको कितना भी कुछ कर लो घर पे लेकिन आपको जो एक मानसिकता लोगों ने बना रखी हैकी कुछ नही ह,1637
02014600001_03_chunk_049,पढ़ाई तो मैं इसलिए कर रहा हूं कि मुझे एक बार निकालकर दिखाना भले मै ज्वाइन न कर,पढ़ाई तो मैं इसलिए कर रहा हूँ कि मुझे एक बार निकाल के दिखाना भले मैं जॉइंन न कर,1638
02014600001_03_chunk_050,ताकि ये कोई न कह सके मुझे कि,ताकि ये कोई ना कह सके मुझे की,1639
02014600001_03_chunk_051,कुछ नहीं हुआ तो ये कर रहा,कुछ नहीं हुआ तो ये कर रा ह,1640
02014600001_03_chunk_052,ये मतलब मेरा जो सोचे मेरा ये है,ये मतलब मेरा जो सोच है मेरा ये है,1641
02014600001_03_chunk_054,यही कहेंगे कि नहीं हुआ न,यही कंगे कि नहीं हुआ,1642
02014600001_03_chunk_056,अच्छी सोच तुम्हें तुम्हारी सोच को जरूर मंजिल मिलेगी,इस सो को जरूर मंदिर मिलेगी,1643
