filename,ground_truth,IC,wav2vec2,Ourmodel
03001010001_chunk_019,यानी फॉर किलोमीटर एल से ज्यादा का माइलेज बढ़ जाएगा,यानि अब फोर किलोमीटर एल  से ज्यादा का माइनेज बाढ़ जाएगा,यानी एक फोर किलोमीटर् एसे ज्यादा का माइलेज बढ़ जाएगा,यानी  फोर किलोमीटर्स एसे ज्यादा का माइेज बढ़ जाएगा
03001010001_chunk_022,इसका अंटीना पहले से छोटा हो गया है अगले हिस्से मे स्पोर्टी बंपर दिया गया है इसके अलावा अंडर स्पॉिलर साइड अंडर स्पॉइलर,इसका एंटीना पहले  से छोटा हो गया है अगले हिस्से में स्पूर्टी बमपर दिया गया है इसके अलावा इंडिस्पॉललर साइड इंडिस्पॉललर,इसका रंटीना पहले से छूटा हो गया है अगले हिस्से में स्पोर्टी बंपर दिया गया है इसके अलावा अंदुस्पॉलर साइडंस्पोरियर,इसका एंटीना पहले से छूटा हो गया है अगे हिससे में स्पोटी बंपर दिया गया है इसके अलावा अंडस्पॉ साइड अंडस्पो
03001010001_chunk_023,साइड बॉडी डीकल्स पिछले हिस्से में अपर र्स्पोइल और स्पॉ्टी बंपर के साथ अंडर स्पॉइिलर दिए गए हैं,साइड बॉडी विकलस पिछले हिस्से में अपर स्पोइर और स्पॉटी बंपर के साथ अंडरस्पोइलर दिए गए है,साइक बॉडीडीकस पिछले हिस्से में अप रस्पोइल और स्पो्टी बंपर के साथ अंडेस्पॉइलर दिए गए हैं,साइड बॉडी डीकस पिछले हिस्से में अपर सपोइल हॉटसपोर्टीबंपर के साथ इंडस्पॉइल दिए गए हैं
03001010001_chunk_025,मिलते,मिलते,मिलते ै,
03001010001_chunk_026,इस कार में सीमी डिजिटल इंस्ट्रूमेंट क्लस्टर और आठ इंच के टच स्क्रीन इंफूटिनमिं सिस्टम दिया है इसमें क्रूस कंट्रोल ऑटोमैटिक क्लाइमेट कंट्रोल,इस कार में से मेंी डिजिटल इंस्ट्रूमेंट क्लस्टर और आठ इंच के तट स्क्रीन इन फुटीन में सिस्टम दिया है इसमें क्रूज़ कंट्रोल आऑटोमेटिक क्लाइमेट कंट्रोल,इस कार में सीनी डिजिटल इंस्ट्रूमेंट क्लस्टर और ऑट इंच केटब स्क्रीन इनफूटिनमे सिस्टम दिया है इसमें क्रूज कंट्रोल ऑटोमेटिक क्लाइमेट कंट्रोल,इसका मे सीमी डिजिटल इंस्टूमेंट क्लस्टरर आठ इंजिकेटर स्क्रीन इनफूट इनमेट सिस्टम भिया है इसमें क्रोल् कंट्रोल ऑटोमेटिक क्लाइमेट कंट्रोलै
03001010001_chunk_027,और सेकेंड रोम में भी आर्मरीज दिया है भारत में जल्द होगी एंट्री अर्टिगा हाईब्रिड को जल्द भारतीय बाजार में भी,और सेकंड रो में भी आर्मरेस दिया है भारत में जल्द होगी एंट्री आर्टिका हाईब्रिड को जल्द भारतीय बाजार में भी,और सेकेंड रो में भी आर्मरीज दिया है भारत में जल्द होगी एंट्री आर्टीका हाईब्रिड को जल्द भारतीय बाजार में भी,और सेकेंड रो में भी आरमरेस दिया है भारत में जल्द होगी एंटी आर्थिका हाईमृडको जल् भारतीय बाजार में ी
03001010001_chunk_028,लॉन्च किया जाएगा उम्मीद है कि इस मॉडल में इंजन ने किसी तरह के चेंजज नहीं किए जाएंगे,लांच किया जायगा उम्मीद है की इस मॉडल में इंजन में किसी तरह के चेंजेस नहीं किए जायेंगे,लॉन्च किया जाएगा उम्मीद है कि इस मॉडल में इंजन में किसी तरह के चेंजेज नहीं किए जाएंगे,लॉन्च किया जाएगा उम्मीद है कि इस मॉडल में इंजन मे किसी तरह की चेंजेज नहीं किए जाएंगे
03001010001_chunk_029,हालांकि इसके एक्स्टीरियर में कुछ बदलाव देखने को मिल सकते हैं,हालाँकि इसके एक स्टेरियम में कुछ बदलाव देखने को मिल सकते हैं,हालांकि इसके एक्स्टीरिय में कुछ बदलाव देखने को मिल सकते हैं,हालांकि इस्के एक स्टेडियम में कुछ बदलाव देखने को मिल सकते हैं
03001010001_chunk_030,इंटरनेशनल मार्केट में इस हाइब्रिड एमपीवी की कीमत पंद्रह दशमलव तीन शून्य लाख रुपे है लेकिन भारत में इसकी कीमत कम हो,इंटरनेशनल मार्केट में इस हाइब्रिड एम पी व की कीमत पंद्रह दशमलव तीन शुन्य लाख रूपए है लेकिन भारत में इसकी कीमत कम हो ग है,इंटरनेशनल मार्केट में इस हाईब्रेड एमपीवी की कीमत पंद्रह दशमलव तीन शून्य लाख रुपयए है लेकिन भारत में इसकी कीमत कम हुी,इंटरनेशनल मार्केट मीसाई पेडएम पीवी की कीमत पंद्रह दशमलव पीन शून्य लाख रुपये है लेकिन भारत में इसकी कीमत कम है
03001010001_chunk_031,सकती है भारतीय मार्केट के लिए कंपनी के कारण लाइन में इसकी जगह हैक्सल छह और स्टैंडरड डर्जिगा के बीच की होगी,हो सकती है भारतीय मार्केट के लिए कंपनी के कार लाइनअप में इसकी जगह एक्स छह और स्टैंडर्ड अर्टिका के बीच की होगी,ो सकती है भारतीय मार्केट के लिह कंपनी की कार लाइनो में इसकी जगह हैक्सल छी और स्टैंडर र्जिगा के बीच की होगी,भारतीय मार्केट के लिए कंपनी की कार लाइन पमें इसकी जगह हैक स छह और स्टैंडड ्जिगा के बीच की होगी
03001010001_chunk_032,मारुति सुजुकी की अरतिगा एमपी बी फीचर्स फीचर्स के तौर पर इस कार में आपको साथ इन स्मार्ट प्रोइंफों टे,मारुति सि्जु की अर्टग्र एमपी वी फीचर्स फीचर्स के तौर पररोप इस कार में आपको साथत इंच स्मार्ट प्ली प्रू इनफोटेज,मारुतिसिजू की योल्टिगएमपीवी फीचर्स फीचर्स के तौर पर इस कार में आपको साथ इन स्मार्ट प्रूइं फोटिं,हमारो तेसेूकी होजकएमपी वी फीचर्स फीचर्स के तौर पर स्कार में आपको साथ इनस्मा्ट ेप्रूिंग
03001010001_chunk_033,सिस्टम औन बुड वॉयस असिस्टेंट सुजुकी कनेक्ट स्मार्टवॉच कनेक्टिविटी सीट बैक रिकलाइन और फ्लाथ फोलड ऑप्शन क्रूस कंट्रोल ड्राइवर साइड ऑटो विंडो के साथ,मट सिस्टम ऑनबूड वॉइस असिस्टेंट सुचुकी कनेक्ट स्मार्टवाॉच कनेक्टिविटी सीट बैक रिकलाइना और फ्लैट फोलड ऑप्शन क्रूस कंट्रोल ड्राइवर साइड ऑटो विंडो के साथ,मिंक सिस्टम औन बुड वॉयस असिस्टेंट सुचुकी कनेक्ट स्मार्टवॉच कनेक्टिविटी सीट बैक रिकलाइना और फ्लप फोल्ड ऑप्शन क्रोस कंट्रोल ड्राइवर साइड ऑटूबिंदो के साथ,मे सिस्टम ऑनवूड मॉइससिस्टेंट सोजोकी कनेक्ट स्मार्ट वॉज कनेक्टिविटी सी बैक्रिकलाइना और फ्लैप फोन ऑक्शन रोस् कंट्रोल ड्राइवर साइड ऑटू विंडो के साथ
03001010001_chunk_036,स्पेसिफिक स्पीड मीटर जैसी कई आधुनिक फीचर्स मिलते हैं,पेसिफिक स्पीड मीटर जैसे कई आधुनिक फीचर्स मिलते हैं,इस्पेसिफिक स्पीक मीटर जैसी कई आधुनिक फीचर्स मिलते हैं,स्पेसिफिक स्पेन मीटर जैसी कई आधुनिक फीचर्स मिलती हैं
03001010001_chunk_037,मारुति सुजुकी की अरतिगा अम पी वी इंजन आर्टीगा और एक्स छह को पावर देने के लिए इसमें एक नया एक दशमलव,मारुति सेजु की आर्टग एपीवी इंजन आर्टिगा और एक्सल छह को पॉवर देने के लिए इसमें एक नया एक दशमलव,मारुथिसिजम की योर्टिगरहम की भी इंजन अर्टीगा और एक्सल छह को पावर देने के लिए िसमें एक नया एक दशम ल,हमारो केसेसों के और टवाइम केवी इंजन आरटीका और एक्सा छ को पावर देने के लिए िसमें ए नया एक दश
03001010001_chunk_039,मौजूदा कि एक पांचवी मोटर की जगह लेगा आपको बता दें नई मोटर पुराने इंजन की तुलना में लगभग दस,मौजूदा के एक पांचव मोटर की जगह लेगा आपको बता दे नई मोटर पुराने इंजन की तुलना में लगभग दस,मौजूदा कि एक पांच मीं मोटर की जगह लेगा आपको बता दें नई मोटर पुराने इंजन की तुलना में लगभग दस,मौजूदा कि पांचवी मोटर की जगह लेगा आपको बता दें नई मोटर पुराने इंजन की तुलना में लगभग दस
03001010001_chunk_042,छब्बीस दशमलव एक एक किलोमीटर कीग्रा है,छब्बीस दशमलव एकएक किलोमीटर की ग्रह है,छबीस दशमलव एकएक किलोमीटर की ग्राह है,अछब्बीस दशमलव एक एक किलोमीटर की ग्रा है
03001220001_chunk_003,इलेक्ट्रिक ने भारतीय बाजार में नया एल एक्सेस दो दशमलव शून्य इलेक्ट्रिक स्कूटर लॉन्च किया है जो एक बार चार्ज कर,इलेक्ट्राक्सेव ने भारतीय बाज़ार में नया एलएक्सएस दो दशमलव शून्य इलेक्ट्रिक्सकूटर लॉन्च किया है जो एक बार चार्ज कर है,इलेक्ट्रेक सेव ने भारतीय बाजार में नया एलएक्सएस दो दशमलव शून्य इलेक्ट्रिक स्कूटर लॉनच किया है जो एक बार चार्ज करे,इलेक्ट्रेक्सैब ने भारतीय बाजार में नया एल एक्सएस दो दशमलव शून्य इलेक्ट्रिक स्कूट लॉन्च किया है जो एक बार चार्ज क है
03001220001_chunk_004,ने पर अट्ठानवे किलोमीटर की रेंज का वादा करता है,पर अट्ठानवे किलोमीटर की रेंज का वादा करता है,ने पर किलोमीटर की रेंज का वादा करता है,नपर अट्ठानवे किलोमीटर की रेंज का वादा करता है
03001220001_chunk_005,इलेक्ट्रिक्स का माना है कि नया एल एक्सेस दो दशमलव शून्य ग्राहक की तीन महत्वपूर्ण जरूरतों रेंज क्वालिटी और प्राइस,इलेक्ट्रक्स का मानना है कि नया एलेक्सेस दो दशमलव शून्य ग्राहक की तीन महत्वपूर्ण ज़रूरतोंफ़ रेंज क्वालिटी और प्राइस,लेकट्रक्स का माना है कि नयारल एक्सएस दो दशमलव शून्य ग्राहक की तीन महत्वपूर्ण जरूरत रेंज क्वालिटी और प्राइस,इलेक्ट्रिक्स का मानना है कि नयारल एक्सेस दो दशमलव शून्य ग्राहक की तीन महैत्वपूर्ण जरूरतों रेंज क्वालिटी और प्रास है
03001220001_chunk_006,को पूरा करता है,इसको पूरा करता है,सको पूरा करता है,सको पूरा करता है
03001220001_chunk_009,इलेक्ट्रिक एव ने भारतीय बार में नया एल एक्सेस दो दशमलव शून्य इलेक्ट्रिक स्कूटर लॉन्च किया है जो एक बार चार्ज करने पर,इलेक्ट्रिक्सेव ने भारतीय बाज़ार में नया एलेक्सएस दो दशमलव शून्य इलेक्ट्रिक्स कोटर लॉन्च किया है जो एक बार चार्ज करने पर आ है,लेक्ट्रेक सेव ने भारतीय बाजार में नया एलएक्सएस दो दशमलव शून्य इलेक्ट्रिक स्कूटर लॉन्च किया है जो एक बार चार्ज करने पर,इलेक्ट्रिक सेव ने भारतीय बाजार में नया एलएक्सेस दो दशमलव शून्य इलेक्ट्रिक स कोटे लॉन्च किया है जो एक बार चार्ज करने
03001220001_chunk_010,अट्ठानवे किलोमीटर की रेंज का वादा करता है,अट्ठानवे किलोमीटर की रेंज का वादा करता है,थ किलोमीटर की रेंज का वादा करता है,सठानवे किलोमीटर की रेंज का वादा करता है
03001220001_chunk_011,नए इलेक्ट्रिक्स एल एक्सेस दो दशमलव शून्य में बैटरी पैक मिलता है जिसके बारे में कंपनी का कहना है कि ये इंडस्ट्री,नए इलेक्ट्रिक सेले एक्सेस दो दशमलव शून्य में बेटरी पैक मिलता है जिसके बारे में कंपनी का कहना है कि ये इंडस्ट्री है,नए इलेक्ट्रिक सेलएक्सेस दो दशमलव शून्य में बेचरी पैक मिलता है जिसके बारे में कंपनी का कहना है कि ये इंडस्ट्री,नए इलेक्ट्रिक सेल एक्सेस दो दशमलव शून्य में बैटरी पैक मिलता है जिसके बारे में कंपनी का कहना है कि ये इंडस्ट्री है
03001220001_chunk_014,इलेक्ट्रिक्स एल एक्सेस दो दशमलव शून्य में क्या खास इलेक्ट्रिक्स का मानना है कि नया एल एक्सएस दो दशमलव शून्य ग्राहक,इलेक्ट्रिक्स एलेक्सेस दो दशमलव शून्य में क्या ख़ास इलेक्ट्रिक्स का मानना है कि नया एलेक्सेस दो दशमलव शून्य ग्राहक है,ैइलेक्ट्र एक्सरल एक्सेस दो दशमलव शून्य में क्या खास इलेक्ट्रिक्स का माना है कि नयारल एक्सेस दो दशमलव शून्य ग्राहक,इलेक्ट्र क्सल एक्सेस दो दशमलव शून्य में क्या खास इलेक्ट्रिक्स का मानना है कि नयारल एक्सेस दो दशमलव शून्य ग्राहक
03001220001_chunk_015,की तीन महत्वपूर्ण जरूरतों रेंज क्वालिटी और प्राइस को पूरा करता है,की तीन महत्वपूर्ण जरुरतों रेंज क्वालिटी और प्राइस को पूरा करता है,कि तीन महत्वपूर्ण जरूरत ो फरेंज क्वालिटी और प्राइस को पूरा करता है,कि तीन महत्वपूर्ण जरूरतों व्रिंज क्वालिटी और प्राइस को पूरा करता है
03001220001_chunk_017,बैटरी मोटर और रेंज नया इलेक्ट्रिक्स एल एक्सेस दो दशमलव शून्य इलेक्ट्रिक स्कूटर बड़े बैटरी पैक के साथ एल एक्सेस तीन दशमलव शून्य इलेक्ट्रिक,बैटरी मोटर और रेंज नया इलेक्ट्रिक्स एलेक्सेस दो दशमलव शून्य इलेक्ट्रिक स्कूटर बड़े बैटरी पैक के साथ एलेक्सेस तीन दशमलव शून्य इलेक्ट्रिक्,बैटरी मोटर और रेंज नया इलेक्ट्रिक्सएलेक्सेस दो दशमलव शून्य इलेक्ट्रिक स कूटर बड़े बैटरीपे् के साथ हेलेक्सेस तीन दशमलव शून्य इलेक्ट्रिक,बैटरी मोटर और रेंज नया इलेक्ट्रिक सेलेक्सेस दो दशमलव शून्य इलेक्ट्रिक स्कूट बड़े बैटरी पेक के साथ हैलेक्सिस तीन दशमलव शून्य लेकट्रिक
03001220001_chunk_018,स्कूटर के नीचे स्थित है,स्कूटे के नीचे स्थित है,स्कूटर के नीचे स्थित है,स्कूटर के नीचे स्थित है
03001220001_chunk_020,जिसकी अधिकतम गति साठ किलोमीटर प्रति घंटे तक सीमित है,जिसकी अधिकतम गति साठ किलोमीटर प्रति घंटे तक सीमित है,जिसकी अधिकतम गति साठ किलोमीटर प्रति घंटे तक सीमित है,जिसकी अधिकतम गति साठ किलोमीटर प्रति घंटे तक सीमित है
03001220001_chunk_021,फीचर्स और स्पेसिफिकेशन अन्य विशेषताओं में पच्चीस लीटर अंडर सीट स्टूरेज स्पेस नाइन ओ वन वन जीरो फ्रंट और एक सौ दस बटा नब्बे इंच टायर फॉलो मी,फ़ीचर्स और स्पेसिफ़िकेशन अन्य विशेषताओं में पच्चीस लीटर अंडर सीट् टू रेट स्पेस नाइन ओ वन वन सेयरोस फ़्रंट और एक सौ दस बटानब्बे रिय दस इंच टायर फ़ॉलोइंग,ै फीचर्स और स्पेसिफिकेशन अन्य विशेषताओं में लीटर अंडरसीट्स टू रेज स्पेस नाइनो वन वनसरो फ्रंट और िय इंच डायर फॉलो मीं,फीचर्स और स्पेसिफिकेशन अन्य विशेशताओं में पच्चीस लीटर अंडर सीट स्टूरेज स्पेस नाइन ओ वन वन सेरोस फ्रंट और एक सौ दस बट नब्बे रि दस इंच टायर फॉलो हं
03001220001_chunk_022,हेडलैम फंक्शन और बहुत कुछ शामिल हैं,हेरलैमब फंक्शन और बहुत कुछ शामिल हैं,ह लैम फंक्शन और बहुत कुछ शामिल हैं,लैम फंक्शन और बहुत कुछ शामिल हैं
03001220001_chunk_023,इलेक्ट्रिक्स ने एल एक्सेस दो दशमलव शून्य इलेक्ट्रिक स्कूटर के साथ पहली बार खरीदारों को लक्षित कर रहा है और,इलेक्ट्रिक्स नए एलेक्सेस दो दशमलव शून्य इलेक्ट्रिक् स्कूटर के साथ पहली बार खरीदारों को लक्षित कर रहा है और तीन साल,इलेक्ट्रिक्स ने एलेक्ट्रिस दो दशमलव शून्य इलेक्ट्रिक स्कूटर के साथ पहली बार खरीदारों को लक्षित कर रहा है और तीन सा,इलेक्ट्रिक्स ने लेक्ट्रिकस डो दशमलव शून्य इलेक्ट्रिक्स कूट के साथ पहली बार खरीदारों को लक्षित कर रहा है और तीन
03001220001_chunk_025,मॉडल में एक एंटी थीफ सिस्टम इमरजेंसी सोइस के साथ कई एडवांस फीचर्स शामिल हैं विडियो को लाइक करें कमेंट करें शेयर,मॉडल में एक एंटीथेफ सिस्टम इमरजेंसी एसोइस के साथ कई एडवांस फ़ीचर्स शामिल हैं वीडियो को लाइक करें कमेंट करें शेयर,मॉडल में एक एंटीथीफ सिस्टम इमरजेंसी हेसोइसके साथ कई एडवांस फीचर्स शामिल हैं टवीदियो को लाइक करें कमेंट करें शेयर,मॉडल में एक एंटी थ्ी सिस्टम इमरजेंसी  से साथ कई एडवांस फीचरस शामिल हैं वीडियो को लाइक करें कमेंट करें शेयर
03001220001_chunk_026,करें और सब्सक्राइब जरूर करें,करें और सब्सक्राइब जरूर कर,र करें और सब्सक्राइब जरूर करें,करें और सब्स्क्राइब जरूर करें
04000170001_chunk_005,मारुति सुजुकी ने पिछले साल जुलाई महीने में माइल्ड हाइब्रिड मैन्युअल वैरिएंट को डिस्टीनयू कर दिया था जिसके बाद ये,मारुति सुजुकी ने पिछले साल जुलाई महीने में माइल्ड हाइब्रिड मैनुअल वेरिएंट को डिस्टीिन्यू कर दिया था जिसके बाद ये,मारुति सुझुकी ने पिछले साल जुलाई महीने में माइल्ड हाईब्रिड मैनुअल वैरिएंस को डिस्टीन्यू कर दिया था जिसके बाद ये,मारुती सुजुकी ने पिछले साल जुलाई महीने में माइल्ड हाईब्रिड मेनयुअल मेडियनस को डिस्टीन्यू कर दिया था जिसके बाद
04000170001_chunk_006,तकनीकी केवल ऑटोमैटिक वेरिएंट में ही उपलब्ध थी लेकिन अब मैन्युअल ट्रांसमिशन की शॉकीन भी इस खास तकनीक की ड्राइविंग,लेकिन अब मैनुअल ट्रांसमिशन के शौकीन भी इस खास तकनीकी की ड्राइवंगती है,े तकनीकी केवल ऑटोमेटिक वेरिएंट में ही उपलब्ध थी लेकिन अब मैन्युअल ट्रांसमिशन की शॉकींग भी इस खास तकनीक की ड्राइविंग,तकनीकी केवल ऑटोमेटिक वेरिंट में ही उपलब्ध थी लेकिन अब मेनयुअल ट्रांसमिशन की शॉकिं भी इस खास तकनीक की ड्राइविं
04000170001_chunk_012,तक बढ़ जाएगा,तक बढ़ जाएगा,ृथक बढ़ जाएगा,सर बढ जाएगा
04000170001_chunk_019,ये इंजन एक सौ दौ बीएचपी की पावर और,ये इंजन एक सौ दो बीएचपी की पावर और,ै ये इंजन बीएचपी की पावर और,ये जन एक सौ दो बीएचपी की पावर
04000170001_chunk_021,जोड़ा गया है,जोड़ा गया है,जोड़ा गया है,जोडा गया है
04000170001_chunk_023,बता दें कि मारुती ब्रेसा कंपनी फिटेप सीएनजी ऑप्शन में भी आती है,बता दें कि मारुति ब्रेज़ा कंपनी फ़िटेट सएनजी ऑप्शन में भी आती है,बता दें कि मारुती ब्रेजा कंपनी फिटेप सीएनजी ऑप्शन में भी आती है,बता दें कि मारुती ब्रेसा कंपनी फिटएसीएमजी ऑप्शन में भी आती है
04000170001_chunk_024,जिस एक दशमलव पाँच लीटर इंजन के साथ लेस किया गया है सीएनजी मोड में यह इंजन आठ सात बीएचपी ,जिसे एक दशमलव पांच लीटर इंजन के साथ लेस किया गया है सीएनजी मोड में ये इंजन आठ सात बीएचपी है,जैसे एक दशमलव पांच लीटर इंजन के साथ लेस किया गया है सीएजी मोड में यह इंजन आथ सात बीएचपी,जैसे एक दशमलव पांच लीटर इंजन के साथ लेस किया गया है सीएजी मोड में ये इंजन आथ सात बी एची
04000170001_chunk_025,की पावर और एक सौ दशमलव पाँच न्यूटन मीटर कर टॉप जेनरेट करता है,पवर इक् मीर का टॉप जनरेट करता है,ंकि पावर और दशमलव ांच न्यूट मीटर का टॉप जेनरेट करता है,इसकी पावर और एक सौ इक्कीस दशमलव पांच म्यूटर मीटर का टॉप जेनरेट करता है
04000170001_chunk_026,ब्रेसा सीएनजी वैरिएंट एक्साइड मीएक्साई और जेड एक्साई में आता है जिनकी कीमत क्रमश नौ दशमलव दस लाख रुपए दस दशमलव छह,व्रेसा सीएनजी वेरिएंट एलेक्साई वीएक्साई और सड एक्साई में आता है जिनकी कीमत क्रमशः नौ दशमलव दो चार लाख रुपए दस दशमलव छह,ब्रेसा सीएनजी वैरिएंट अलेक्साइड मीएकसाई और सेड एकसाई में आता है जिनकी कीमत क्रमशन नौदशमलव दोचार लाख रुपए दस दशमलव छह,ब्रैसा सीएनजी वेरिंटलएक्साइ मीक सा और से एक साई में आता है जिनकी कीमत क्रमशमलौ दशमलव दो चार लाख रुपये दस दशमलव छ
04000170001_chunk_029,विडिओ को लाइक करें कमेंट करें शेयर करें,विियो को लाइक करें कमेंट करें शेयर करें,डियू को लाइक करें कमेंट करें शेयर करें,यो को लाइक करें कमेंट करें शेयर करें
04000820001_chunk_002,देखिये कीमत,देखें कीमत है,बेख ही कीमत,देख कीमतै
04000820001_chunk_003,आथर एनर्जी ने भारतीय मार्केट में लगभग तीन साल पहले ही इलेक्ट्रिक स्कूटर के साथ अपने स्टार्टअप की शुरुआत की,आथर एनर्जी ने भारतीय मार्केट में लगभग तीन साल पहले ही इलेक्ट्रिक स्कूटर के साथ अपने स्टार्टअप की शुरुआत की थी,आथहर एनर्जी ने भारतीय मार्केट में लगभग तीन साल पहले ही इलेक्ट्रिक स ्कूटर के साथ अपने स्टार्टअप की शुरुआत की,आथारएनर्जी ने भारतीय मार्केट में लगभग तीन साल पहले ही इलेक्ट्रिक्स कूटर के साथ अपने स्टार्टअप की शुरूआत की
04000820001_chunk_004,थी इसके बाद से ही कंपनी ने भारतीय मार्केट में काफी लोकप्रियता हासिल की है,इसके बाद से ही कंपनी ने भारतीय मार्केट में काफ़ी लोकप्रियता हासिल की है,थी इसके बाद से ही कंपनी ने भारतीय मार्केट में काफी लोकप्रियता हासिल की है,इसके बाद से ही कंपनी ने भारतीय मार्केट में काफी लोकप्रियता हासिल की है
04000820001_chunk_009,स्कूटर में आपको नए जमाने के हिसाब से कई बेहतरीन आधुनिक फीचर्स देखने को मिल जाते हैं इस स्कूटर में क्रूज,स्कूटर में आपको नए ज़माने के हिसाब से कई बेहतरीन आधुनिक फ़ीचर्स देखने को मिल जाते हैं इस स्कूटर में क्रूज़,स्कूटर में आपको नए जमाने के हिसाब से कई बेहतरीन आधुनिक फीचर्स देखने को मिल जाते हैं इस स्कूटम इक्रूस,स्कूट में आपको नए जमाने के हिसाब से कई बेहतरीन आधुनिक फीचर्स देखने को मिल जाते हैं स्कूट मेंरू
04000820001_chunk_013,हजार वॉट की पी एम एस एम इलेक्ट्रिक मोटर के साथ दो दो एनएम की मजबूत टॉप  जनरेट करने की क्षमता रखती हैं वहीं,हज़ार वाट की पीएमएसएम इल क्रिक मोटर के साथ दो दो एनएम की मजबूत टॉप जेनरेट करने की क्षमता रखती है वहीं,हजार वाड की पीएमएसएमइले ट्रिक मोटर के साथ दो दोएनएम की मजबूत तॉफ जेनरेट करने की क्षमता रखती हैवहीं,हजार वॉट की पीएमएस ा मिनेट ट्रेक मोटर के साथ दो दो एनएम की मजबूत टॉप जेनरेट करने की क्षमता रखती है वहीं
04000820001_chunk_015,चार्ज कर सकते हैं,चार्ज कर सकते हैं,चार्ज कर सकते हैं,चार्ज कर सकती हैं
04000820001_chunk_018,की मदद से यह स्कूटर मात्र दो दशमलव नौ सेकंड में चालीस किलोमीटर प्रति घंटा की टॉप स्पीड पकड़ लेती है आथर एपेक्स,की मदद से ये स्कूटर मात्र दो दशमलव नौ सेकंड में चालीस किलोमीटर प्रति घंटा की टॉप स्पीड पकड़ लेती है आथा रेपेक्स,की मद से ये स्कूटर मात्र दो दशमलव नौ सेकेंड में चालीस किलोमीटर प्रति घंटा की टॉप स्पीड पकड़ लेती है आथ हरेपेक्स,इकी मदद से ये स्कूट मात्र दो दशमलव नौ सेकेंड में चालीस किलोमीटर प्रति घंटा कि टॉपसपी पकड़ लेती है आर
04000820001_chunk_019,फोर हंड्रेड फिफ्टी इलेक्ट्रिक स्कूटर की कीमत कीमत की बात करें तो आथर एपेक्स फोर हंड्रेड फिफ्टी इलेक्ट्रिक स्कूटर को भारतीय मार्केट,फोर हंडरेड फिफ्टी इलेक्ट्रिक स्कूटर की कीमत कीमत की बात करे तो एथर एपेक्स फोर हंडरेड फिफ्टी इलेक्ट्रिक स्कूटर को भारतीय मार्केट,फहंड्रेड फिफ्टी इलेक्ट्रिक स्कूटर की कीमत कीमत की बात करें तो एथर एपेक्स फोरहंड्रेड फिफ्टी इलेक्ट्रिक स्कूटर को भारतीय मार्केट,र हंड्रेड फिफ्टी इलेक्ट्रिक स्कूट की कीमत कीमत की बात करें तो आधर एपेक्स फोर हंड्रेड फिफटी इलेक्ट्रिक स्कूटऔर भारतीय मार्केट
04000820001_chunk_020,में एक दशमलव आठ लाख रुपए रुपए एक्स शोरूम की शुरुआती कीमत पर लॉन्च किया गया है,एक दशमलव आठ लाख रुपएे रुपये एक्स शोरम की शुरुआती कीमत पर लां्च किया गया है,में एक दशमलव आठ लाख रुपे रुपे एक्स शोरूंग की शुरुआती कीमत पर लॉन्च किया गया है,में एक दशमलव आठ लाख रुपये रुपए एक्स शोरूम की शुरूआती कीमत पर लॉन्च किया गया है
04001210001_chunk_017,इंजन,इनझंडों,ै इन जगह,
04001210001_chunk_019,ड्रीम ब्रेक नौ दशमलव पांच लीटर फ्यूल वजन,ब ब्रेस न द प लीटर फूल टें कर व है,ब्रमब्रेक्स नौ दशमलव पांच मीटर फ्यू टेंट कर मजन,ड्रम ब्रेक्स नौ दशमलव पांच लीटर फ्यू टेंथ कर मजन
