Ourmodel,Hypothesis,Predictions
नहीं पहुच सकता,नहीं पहुच सकता,नहीं पहुँच सकता
तुम्हैं कोई नहीं बचा सकता तुम्हारी रक्षा केवल मैं कर सकता हूँ मुझे स्वीकार करो और लंका में सु,तुम्हैं कोई नहीं बचा सकता तुम्हारी रक्षा केवल मैं कर सकता हूँ मुझे स्वीकार करो और लंका में सु,तुम्हें कोई नहीं बचा सकता तुम्हारी रक्षा केवल मैं कर सकता हूँ मुझे स्वीकार करो और लंका में सु
ी रहो,ी रहो,जी सर
पापी रावण राम तुझे अपनी दृष्टि से जलाकर राख कर सकते हैं,पापी रावण राम तुझे अपनी दृष्टि से जलाकर राख कर सकते हैं,पापी रावण राम तुझे अपनी दृष्टि से जलाकर राख कर सकते हैं
उनकी शक्ति देवता भी स्वीकार करते हैं,उनकी शक्ति देवता भी स्वीकार करते हैं,उनके शक्ति देवता भी स्वीकार करते हैं
मैं उस राम की पत्नी हूँ जिसके तेज और पराक्रम के आगे कोई नहीं ठहर सकता तेरा सारा वैभ,मैं उस राम की पत्नी हूँ जिसके तेज और पराक्रम के आगे कोई नहीं ठहर सकता तेरा सारा वैभ,मैं उस राम की पत्नी हूँ जिसके तेज और पराक्रम के आगे कोई नहीं ठहर सकता तेरा सारा वैभव
मेरे लिए अर्थहीन है तू ने पाप किया है याम के हाँथों तेरा अंत निश्चित है,मेरे लिए अर्थहीन है तू ने पाप किया है याम के हाँथों तेरा अंत निश्चित है,मेरे लिए अर्थहीन है तू ने पाप किया है याम के हाथों तेरा अंत निश्चित है
राम की इतनी प्रशंसा सुनकर रावण कुछ चिंतित हो गया उसने सोचा खरदूषण को मारने वाला आवश्य शक्तिशाली होगा,राम की इतनी प्रशंसा सुनकर रावण कुछ चिंतित हो गया उसने सोचा खरदूषण को मारने वाला आवश्य शक्तिशाली होगा,राम की इतनी प्रशंसा सुन कर रावण कुछ चिंतित हो गया उसने सोचा खर दूषण को मार ने वाला आबस्य शक्ति शाली होगा
उसने तत्काल,उसने तत्काल,उसने तत्काल
अपने आठ सबसे बलिष्ट राक्षसों को बुलाया कहा तुम लोग पंच वटी जाओ,अपने आठ सबसे बलिष्ट राक्षसों को बुलाया कहा तुम लोग पंच वटी जाओ,अपने आठ सबसे वरिष्ठ राक्षसों को बुलाया कहा तुम लोग पंचवटी जाओ
राम और लक्ष्मण वहीं रहते हैं,राम और लक्ष्मण वहीं रहते हैं,राम और लक्ष्मण वही रहते हैं
उनका एक एक समाचार मुझे मिलना चाहिए,उनका एक एक समाचार मुझे मिलना चाहिए,उनका एक-एक समाचार मुझे मिलना चाहिए
दोनों पर निगरानी रखो मौका मिलते ही उन्हें मा डालो उधर सीता को पाने के लिए रावण ने अपनी योजना बदली,दोनों पर निगरानी रखो मौका मिलते ही उन्हें मा डालो उधर सीता को पाने के लिए रावण ने अपनी योजना बदली,दोनों पर निगरानी रखो मौका मिलते ही उन्हें माँ डालो उधर सीता को पाने के लिए रावण ने अपनी योजना बदली
ओले,ओले,ओले
अंथापुर से निकाल कर अशोक वाटिका में बंदी बना दिया गया,अंथापुर से निकाल कर अशोक वाटिका में बंदी बना दिया गया,अंथापुर से निकालकर अशोक वाटिका में बंदी बना दिया गया
पहरा कड़ा कर दिया गया राक्षसो राक्षसियों को स्पष्ट निर्देश थे सीता को किसी तरह का शारीरिक कष्ट,पहरा कड़ा कर दिया गया राक्षसो राक्षसियों को स्पष्ट निर्देश थे सीता को किसी तरह का शारीरिक कष्ट,पहला कड़ा कर दिया गया राक्षसियों राक्षसियों को स्पष्ट निर्देश थे सीता को किसी तरह का शारीरिक
,,
इसके,इसके,इसके
मन को दुख पहुंचाओ अब मानित करो लेकिन सीता को कोई हाथ न लगाए रावण ने सब कुछ किया पर सीता ता,मन को दुख पहुंचाओ अब मानित करो लेकिन सीता को कोई हाथ न लगाए रावण ने सब कुछ किया पर सीता ता,मन को दुख पहुंचाओ अब मानित करो लेकिन सीता को कोई हाथ ना लगाए रावण ने सब कुछ किया पर सीता था
राम ही बचा सकते थे तो दोस्तों,राम ही बचा सकते थे तो दोस्तों,राम ही बचा सकते थे तो दोस्तों
यहां पर बालराम कथा का सातवां पाठ समाप्त होता है हम अगले शनिवार फिर हाजिर होंगे आपके सम,यहां पर बालराम कथा का सातवां पाठ समाप्त होता है हम अगले शनिवार फिर हाजिर होंगे आपके सम,यहाँ पर बालराम कथा का सातवां पाठ समाप्त होता है हम अगले शनिवार फिर हाजिर होंगे आपके समाप्त
अगला पाट लेकर सीता की खोज,अगला पाट लेकर सीता की खोज,अगला पाठ लेकर सीता की खोज
तब तक के लिए,तब तक के लिए,तब तक के लिए
रामराम दोस्तों एक बार फिर से आपका स्वागत है आपके अपने प्रिय चैनल बोलती   बुक्स हुई अंजली में और आज मैं,रामराम दोस्तों एक बार फिर से आपका स्वागत है आपके अपने प्रिय चैनल बोलती   बुक्स हुई अंजली में और आज मैं,राम राम दोस्त तो एक बार फिर से आपका स्वागत है आपके अपने प्रिय चैनल बोलती है या बुक्स हुई अंजली में और आज मैं
आशंकाएं थी मारीज की माया उन्होंने देख ली थी वह छल से उन्हें कुटिया से दूर ले आया था,आशंकाएं थी मारीज की माया उन्होंने देख ली थी वह छल से उन्हें कुटिया से दूर ले आया था,आशंकाएँ थी मारीज़ की माया उन्होंने देख ली थी वह छल से उन्हें कुटिया से दूर ले आया था
अब क्या होगा यही सोचते हुए फि कुटिया की ओर भागे चले जा रहे थे,अब क्या होगा यही सोचते हुए फि कुटिया की ओर भागे चले जा रहे थे,अब क्या होगा यही सोचते हुए वे कुटिया की ओर भागे चले जा रहे थे
वापसी में,वापसी में,वापसी में
एक पल भी विलंब नहीं करना चाहते थे लक्ष्मण को वे कुटी पर छोड़ आए थे सीता की रखवाली के,एक पल भी विलंब नहीं करना चाहते थे लक्ष्मण को वे कुटी पर छोड़ आए थे सीता की रखवाली के,एक पल भी विलंब नहीं करना चाहते थे लक्ष्मण को वे कुटीर छोड़ आए थे सीता की रखवाली के
अच्छा हो कि लक्ष्मण वहीं हूं मारीज की मायावी आवाज,अच्छा हो कि लक्ष्मण वहीं हूं मारीज की मायावी आवाज,अच्छा ओके लक्ष्मण मैं नहीं हूँ बाहर इसकी माया भी आवाज़
उन तक न पहुंची हू,उन तक न पहुंची हू,उन तक ना पहुँची हूँ
राम में सोचा सीथा अकेली रही तो राकचेस उन्हें मार डालेंगे खा जाएंगे तभी उन्होंने पकडंडी से लक्ष्मण को आते,राम में सोचा सीथा अकेली रही तो राकचेस उन्हें मार डालेंगे खा जाएंगे तभी उन्होंने पकडंडी से लक्ष्मण को आते,राम में सोचा सीथा अकेली रही तो राकचेस उन्हें मार डालेंगे खा जाएंगे तभी उन्होंने पकड़ी से लक्ष्मण को आते
देखा वही हुआ जिसका राम को टरता,देखा वही हुआ जिसका राम को टरता,देखा वही हुआ जिसका आराम को डरता
अनिष्ट की आशंका और बढ़ गई पता नहीं सीता किस हाल में होंगी राखचुसूने उन्हें मार डाला होगा उठा,अनिष्ट की आशंका और बढ़ गई पता नहीं सीता किस हाल में होंगी राखचुसूने उन्हें मार डाला होगा उठा,अनिष्ठ की आशंका और बढ़ गई पता नहीं सीता किस हाल में होंगी राख चुसू ने उन्हें मार डाला होगा उठा
ले गई होंगे अकेली सीचा दोस्त राक्चषों के सामने क्या कर पाई होंगी कुटी छोड़कर आने पर वह लक्ष्मण से,ले गई होंगे अकेली सीचा दोस्त राक्चषों के सामने क्या कर पाई होंगी कुटी छोड़कर आने पर वह लक्ष्मण से,ले गई होंगे अकेली सिचा दोस्त राक्षो के सामने क्या कर पाई होंगी कुटीर छोड़ कर आने पर वह लक्ष्मण से
कृुद्द थे उन्होंने क्रोध पर नियंत्रण रखा,कृुद्द थे उन्होंने क्रोध पर नियंत्रण रखा,ख़ुद थे उन्होंने क्रोध पर नियंत्रण रखा
लक्ष्म का बायाहाथ,लक्ष्म का बायाहाथ,लक्ष्मी का बयान
जोर से पकड़ लिया,जोर से पकड़ लिया,जोर से पकड़ लिया
डर ने दोनों भाइयों को घेर लिया था,डर ने दोनों भाइयों को घेर लिया था,डर ने दोनों भाईयों को घेर लिया था
देवी सीता ने मुझे विवर्ष कर दिया,देवी सीता ने मुझे विवर्ष कर दिया,देवी सीता ने मुझे विवरण कर दिया
भराती,भराती,भराती
उनके कटुवचन मैं सैहन नहीं कर सका कटाक्ष और उलहाना नहीं सुन सका मैं जानता था कि आप सकुशल होंगे,उनके कटुवचन मैं सैहन नहीं कर सका कटाक्ष और उलहाना नहीं सुन सका मैं जानता था कि आप सकुशल होंगे,उनके कटोवचन में सहन नहीं कर सका कटोक्ष और उल्हाना नहीं सुन सका मैं जानता था कि आप सकुशल होंगे
आपकी सुरक्षा को लेकर मन में कोई संदेह नहीं था,आपकी सुरक्षा को लेकर मन में कोई संदेह नहीं था,आपकी सुरक्षा को लेकर मन में कोई संदेह नहीं था
तब भी मुझे तुटिया छोड़कर आना पड़ा लक्ष्मण ने कहा,तब भी मुझे तुटिया छोड़कर आना पड़ा लक्ष्मण ने कहा,तब भी मुझे तुटिया छोड़ कर आना पड़ा लक्ष्मण ने कहा
यह तुमने अच्छा नहीं किया,यह तुमने अच्छा नहीं किया,यह तुमने अच्छा नहीं किया
तुम्हीं मेरी आग्ञा का उल्लंघन ै,तुम्हीं मेरी आग्ञा का उल्लंघन ै,नहीं मेरी आज्ञा का उल्लंघन
अब जल्दी चलो मेरा मन चिंतित है सीता नजाने किस हाल में होंगी कैसी होंगी मायरीरा शषों का को,अब जल्दी चलो मेरा मन चिंतित है सीता नजाने किस हाल में होंगी कैसी होंगी मायरीरा शषों का को,अब जल्दी चलो मेरा मन चिंतित है सीता न जाने किस हाल में होगी कैसी होगी मायरी राशिशों का को
ठिकाना नहीं राम ने चलने की गति और बढ़ा दी कुटियाँ अभी कुछ दूर थी पर दिखाई पड़ने लगी थी राम ने,ठिकाना नहीं राम ने चलने की गति और बढ़ा दी कुटियाँ अभी कुछ दूर थी पर दिखाई पड़ने लगी थी राम ने,ठिकाना नहीं राम ने चलने की गति और बढ़ा दी कुटिया अभी कुछ दूर थी पर दिखाई पड़ने लगी थी राम ने
वहीं से पुखारा सीथे तुम कहाँ हो जैसे क्यूंन है पता चल गया हो कि सीता आश्रम में नहीं है,वहीं से पुखारा सीथे तुम कहाँ हो जैसे क्यूंन है पता चल गया हो कि सीता आश्रम में नहीं है,वहीं से पुखारा सीते तुम कहां हो जैसे क्यू नहीं है पता चल गया हो की सीता आश्रम में नहीं है
कुटिया मॉन रही वहाँ से कोई उत्तर नहीं मिला राम की बेचनी पढ़ गई उनकी एक आवास पर कहीं से,कुटिया मॉन रही वहाँ से कोई उत्तर नहीं मिला राम की बेचनी पढ़ गई उनकी एक आवास पर कहीं से,कुटिया मौन रही वहाँ से कोई उत्तर नहीं मिला राम की बेचनी पड़ गई उनकी एक आवाज पर कहीं से
भी उपस्थित हो जाने वाली सीता वहाँ,भी उपस्थित हो जाने वाली सीता वहाँ,भी उपस्थित हो जाने वाली सीता वहाँ
नहीं थी,नहीं थी,नहीं थी
अनुपस्थिति बोलती ैरान की आवाज पेड़ों से टकराकर हवा में विलीन हो गई कुटिया के शून्य में समा,अनुपस्थिति बोलती ैरान की आवाज पेड़ों से टकराकर हवा में विलीन हो गई कुटिया के शून्य में समा,अनुपस्थिति बोलती तैरान की आवाज पेड़ों से टकरा कर हवा में विलीन हो गई कुटिया के शून्य में समा
राम पुकारते रहे उत्तर में उन्हें हर बार सन्नाटा ही मिला चुप्पी हर ओर की,राम पुकारते रहे उत्तर में उन्हें हर बार सन्नाटा ही मिला चुप्पी हर ओर की,राम पुकार ते रहे उत्तर में उन्हें हर बार सन्नाटा ही मिला चुप्पी हर ओर की
हर दिन हवा में झूलने वाले पत्ते शानते गताए घुमसुम पड़ीही,हर दिन हवा में झूलने वाले पत्ते शानते गताए घुमसुम पड़ीही,हर दिन हवा में झूलने वाले पत्ते शांते गताए घुमसुम पड़े
चिड़ियों की चक लुप्त थी कुटिया के निकट घूमने वाले पशु पक्षी चुप खड़े थे शब्स्तब्द राम भागते हुए आश्रम पहुंचे,चिड़ियों की चक लुप्त थी कुटिया के निकट घूमने वाले पशु पक्षी चुप खड़े थे शब्स्तब्द राम भागते हुए आश्रम पहुंचे,चिड़ियों की चक लुप्त थी कुटिया के निकट घूमने वाले पशु पक्षी चुप खड़े थे शब्दराम भागते हुए आश्रम पहुंचे
कुटिया में जाकर देखा सीते सीटे भुकारते हुए उन्होंने आसपास की हर जगह देखी पेड़ों झाड़ियों के पीछे गए,कुटिया में जाकर देखा सीते सीटे भुकारते हुए उन्होंने आसपास की हर जगह देखी पेड़ों झाड़ियों के पीछे गए,कुटिया में जा कर देखा सीते सीटे भुकारते हुए उन्होंने आस पास की हर जगह देखी पेड़ो झाडियो के पीछे गए
उन स्थानों की ओर भागे जहाँ सीता जा सकती थी सीता का कहीं पताना था सूख से व्याकुल राम रूनू,उन स्थानों की ओर भागे जहाँ सीता जा सकती थी सीता का कहीं पताना था सूख से व्याकुल राम रूनू,उन स्थानों की ओर भागे जहाँ सीता जा सकती थी सीता का कहीं पताना था सूख से व्याकुल रामरूनू
सीता से पिछुनना उनके लिए असैनी आघात था वे शुद्धबुद्ध भूला बैठे रिरय में वह गोदावरी नदी के,सीता से पिछुनना उनके लिए असैनी आघात था वे शुद्धबुद्ध भूला बैठे रिरय में वह गोदावरी नदी के,सीता से पिछु ना उनके लिए असैन्य आघात था वे शुद्ध बुद्ध भुला बैठे रिरया में वह गोदावरी नदी के
पासक उससे पूछा तुमने सीता को कहीं देखा है,पासक उससे पूछा तुमने सीता को कहीं देखा है,हाशक उससे पूछा तुमने सीता को कहीं देखा है
नदी ने कोई उत्तर नहीं दिया भै पंचवटी के एक एक वृक्ष के पास क सबसे पूछा कोई सीता का पता,नदी ने कोई उत्तर नहीं दिया भै पंचवटी के एक एक वृक्ष के पास क सबसे पूछा कोई सीता का पता,नदी ने कोई उत्तर नहीं दिया वह पंचवटी के एकएक वृक्ष के पास के सब से पूछा कोई सीता का पता
आ बता दें हाँती के पास गए शेर से पूछा फूलों के पास रुखे चट्टानों पत्थरों से प्रश्न किया शोक संतप्त,आ बता दें हाँती के पास गए शेर से पूछा फूलों के पास रुखे चट्टानों पत्थरों से प्रश्न किया शोक संतप्त,आप बता दे हांती के पास गए शेर से पूछा फूलों के पास रुके चट्टानों पत्थरों से प्रश्न किया शोक संतप्त
राम भूल गए कि चट्टानें नहीं बोलती पेड़ पौधे बात नहीं करते उनकी भाषा मौन है उनके उत्तर भी,राम भूल गए कि चट्टानें नहीं बोलती पेड़ पौधे बात नहीं करते उनकी भाषा मौन है उनके उत्तर भी,राम भूल गए की चट्टाने नहीं बोलती पेड़ पौधे बात नहीं करते उनकी भाषा मौन है उनके उत्तर भी
राम की मानसिक स्थिति विक्षिप्त जैसी थी एक बार उन्हें लगा कि सीता वहीं है कुटिया के पास अभी भाग कर पे,राम की मानसिक स्थिति विक्षिप्त जैसी थी एक बार उन्हें लगा कि सीता वहीं है कुटिया के पास अभी भाग कर पे,राम की मानसिक स्थिति विक्षिप्त जैसी थी एक बार उन्हें लगा की सीता वही है कुटिया के पास अभी भागकर पे
के पीछे छिप गई है उन्हें खिजाने के लिए मेरे साथ परिहास मतकोरो सीटे राम उस पेड़ की ओर दौड पड़े वहाँ,के पीछे छिप गई है उन्हें खिजाने के लिए मेरे साथ परिहास मतकोरो सीटे राम उस पेड़ की ओर दौड पड़े वहाँ,के पीछे छिप गई है उन्हें खी जाने के लिए मेरे साथ परिहास मत कोरो सीटे रहा हम उस पेड़ की ओर दौड़ पड़े वहाँ
कोई नहीं था वे निराज शोकर पेढ़ की नीचे बैठ ग राम का दुख लक्ष्मण से देखा नहीं जा रहा,कोई नहीं था वे निराज शोकर पेढ़ की नीचे बैठ ग राम का दुख लक्ष्मण से देखा नहीं जा रहा,कोई नहीं था वे निराश होकर पेड़ के नीचे बैठ गए राम का दुख लक्ष्मण से देखा नहीं जा रहा
उनका व्यवहार सहन नहीं हो रहा था और राम के निकट गए विलाब करते राम ने कहा मैं सीता के,उनका व्यवहार सहन नहीं हो रहा था और राम के निकट गए विलाब करते राम ने कहा मैं सीता के,उनका व्यवहार सहन नहीं हो रहा था और राम के निकट गए भलाव करते राम ने कहा मैं सीता के
बिना नहीं रह सकता तुम अयोध्या लौट जॉ लक्ष्मण मैं वहाँ नहीं जाऊँगा यहीं प्राण दे दूँगा मैं सीता के साथ,बिना नहीं रह सकता तुम अयोध्या लौट जॉ लक्ष्मण मैं वहाँ नहीं जाऊँगा यहीं प्राण दे दूँगा मैं सीता के साथ,बिना नहीं रह सकता तुम अयोध्या लौट जो लक्ष्मण मैं वहा नहीं जाऊंगा यही प्राण देदूंगा मैं सीता के साथ
आया था उसके बिना कैसे लौूगा नगरवासियों को क्या मूंह दिखाऊँगा तुम जाओ मुझे यहीं छोड़ दो,आया था उसके बिना कैसे लौूगा नगरवासियों को क्या मूंह दिखाऊँगा तुम जाओ मुझे यहीं छोड़ दो,आया था उसके बिना कैसे लोंगा नगर वासियों को क्या मुँह दिखाऊंगा तुम जाओ मुझे यही छोड़ दो
आप आदर्श पुरुष है आपको धैर रखना चाहिए इस तरह दुख से कातर नहीं होना चाहिए हम मिलकर सीता की खोज,आप आदर्श पुरुष है आपको धैर रखना चाहिए इस तरह दुख से कातर नहीं होना चाहिए हम मिलकर सीता की खोज,आप आदर्श पुरुष हैं आपको धैर्य रखना चाहिए इस तरह दुख से कातर नहीं होना चाहिए हम मिल कर सीता की खोज
करेंगे वे जहाँ भी होंगी हम उन्हें धूंड निकालेंगे सीता हमारी प्रतीक्षा कर रहेी होंगी लक्ष्मणने उन्हें ढांडस बंधाते है,करेंगे वे जहाँ भी होंगी हम उन्हें धूंड निकालेंगे सीता हमारी प्रतीक्षा कर रहेी होंगी लक्ष्मणने उन्हें ढांडस बंधाते है,करेंगे वे जहां भी होंगी हम उन्हें ढूंढ निकालेंगे सीता हमारी प्रतीक्षा कर रही होंगी लक्ष्मण ने उन्हें ढांढस बंधाते है
राम शांत हुए पर थोड़ी ी देर में हाँ प्रिय कहते हुए पुनहविलाब करने लगे,राम शांत हुए पर थोड़ी ी देर में हाँ प्रिय कहते हुए पुनहविलाब करने लगे,राम शांत हुए पर थोड़ी ही देर में हाँ प्रिय कहते हुए पुनः मिलाव करने लगे
इसी बीच आश्रम के आसपास भटकने वाला हिरणों का एक झुंड रामलक्ष्मण के निकट आ गया राम को लगा कि हिरण,इसी बीच आश्रम के आसपास भटकने वाला हिरणों का एक झुंड रामलक्ष्मण के निकट आ गया राम को लगा कि हिरण,इसी बिच आश्रम के आस पास भटकने वाला हिरणों का एक झुंड राम लक्ष्मण के निकट आ गया राम को लगा की हिरण
सीता के बारे में जानते हैं उन्हें कुछ बताना चाहते हैं हेमृ,सीता के बारे में जानते हैं उन्हें कुछ बताना चाहते हैं हेमृ,सीता के बारे में जानते हैं उन्हें कुछ बताना चाहते हैं हेमर
तुम्हीं बताओ सीता कहाँ है राम ने पूछा िन्होंने सिर उठाकर आसमान की ओर देखा और दक्षिण दिशा की,तुम्हीं बताओ सीता कहाँ है राम ने पूछा िन्होंने सिर उठाकर आसमान की ओर देखा और दक्षिण दिशा की,तुम्हीं बताओ सीता कहाँ है राम ने पूछा जिन्होंने सिर उठा कर आसमान की ओर देखा और दक्षिण दिशा की
ा,ा,हाँ
राम ने संकेत समझ लिया उन्हें सीता की खोज दक्षिण दिशा में ही करनी चाहिए उन्होंने लक्ष्मण से कहा हिरण उसी,राम ने संकेत समझ लिया उन्हें सीता की खोज दक्षिण दिशा में ही करनी चाहिए उन्होंने लक्ष्मण से कहा हिरण उसी,राम ने संकेत समझ लिया उन्हें सीता की खोज दक्षिण दिशा में ही करनी चाहिए उन्हों ने लक्ष्मण से कहा हिरण उसी
र गए है वन में भटकते हुए उन्होंने एक टूटे हुए रत के टुकड़े देखे मरा हुआ सारकी और मृ,र गए है वन में भटकते हुए उन्होंने एक टूटे हुए रत के टुकड़े देखे मरा हुआ सारकी और मृ,र गए है वन में भटकते हुए उन्होंने टूटे हुए रथ के टुकड़े देखे मरा हुआ सारकी और मृत
घोडे भी थे,घोडे भी थे,गोले भी थे
वन में रथ का क्या प्रयोजन है,वन में रथ का क्या प्रयोजन है,वन में रथ का क्या प्रयोजन है
उसके टूटने का क्यार,उसके टूटने का क्यार,उसके टूटने का क्या
राम आसमजेसमें पढ़ गए लगता है थोड़ी देर पहले यहाँ संघर्ष हुआ है,राम आसमजेसमें पढ़ गए लगता है थोड़ी देर पहले यहाँ संघर्ष हुआ है,राम आसम जिसमें पढ़ गए लगता है थोड़ी देर पहले यहाँ संघर्ष हुआ है
लक्ष्मण ने कहा यह पुष्पमाला वही है जिसे सीता ने वीड़ी ने दूथ रखा था निश्चित तौर पर सीता राखषिो,लक्ष्मण ने कहा यह पुष्पमाला वही है जिसे सीता ने वीड़ी ने दूथ रखा था निश्चित तौर पर सीता राखषिो,लक्ष्मण ने कहा यह पुष्प माला वही है जिसे सीता ने वीड़ी ने दूत रखा था निश्चित तौर पर
के चुंगल में फस गई है यह माला,के चुंगल में फस गई है यह माला,के चुंगल में फंस गई है यह माला
संघर्ष के दौरान वेणी से टूटकर गिरी होगी पर यह रत कैसे टूटा राम सोचने लगे सीता की संघर्ष से,संघर्ष के दौरान वेणी से टूटकर गिरी होगी पर यह रत कैसे टूटा राम सोचने लगे सीता की संघर्ष से,संघर्स के दौरान वैणी से टूट कर गिरी होगी पर यह रथ कैसे टूटा राम सोच ने लगे सीता की संघर्स से
ये नहीं टूट सकता अवश्य किसी ने राक्षषों को चुनौती दी है उनसे युद्ध किया होगा वहां से थोड़ी,ये नहीं टूट सकता अवश्य किसी ने राक्षषों को चुनौती दी है उनसे युद्ध किया होगा वहां से थोड़ी,ये नहीं टूट सकता अवश्य किसी ने राक्षस को चुनौती दी है उनसे युद्ध किया होगा वहाँ से थोड़ी
ै,ै,हाँ
राम ने पक्षीराज जठायू को देखा पंख कटे हुए लहुलुहान अंतिम सासे गिनते हुए,राम ने पक्षीराज जठायू को देखा पंख कटे हुए लहुलुहान अंतिम सासे गिनते हुए,राम ने पक्षीराज जठायू को देखा पंख कटे हुए लाहुलुहान अंतिम साँसे गिनते हुए
ही राज कुमार,ही राज कुमार,ही राजकुमार
सीता को रावण उठा ले गया है,सीता को रावण उठा ले गया है,सीता को रावण उठा ले गया है
मेरे पंक उसी ने काटी,मेरे पंक उसी ने काटी,मेरे पंखे उसी ने काटे
सीता का विलाफ सुनकर मैंने रामण को चुनौती दी,सीता का विलाफ सुनकर मैंने रामण को चुनौती दी,सीता का विलाफ सुन कर मैंने रमण को चुनौती दी
उसका रत तोड़ दिया सारथी और घोड़ों को मार डाला,उसका रत तोड़ दिया सारथी और घोड़ों को मार डाला,उसका रथ तोड़ दिया सारथी और घोड़ों को मार डाला
स्वयं रामण को घायल कर दिया पर मैं सीता को नहीं बचा सका रामण नने लेकर दक्षिण पश्चिम दिशा की ओर,स्वयं रामण को घायल कर दिया पर मैं सीता को नहीं बचा सका रामण नने लेकर दक्षिण पश्चिम दिशा की ओर,स्वयं रामण को घायल कर दिया पर मैं सीता को नहीं बचा सका रामण ने ले कर दक्षिण पश्चिम दिशा की ओर
,,
कहते क्हते जटायु ने प्राण त्याग ती राम ने आगे बढ़ने से पहले जटायू की अंतिम क्रिया की वह सोचते रहे,कहते क्हते जटायु ने प्राण त्याग ती राम ने आगे बढ़ने से पहले जटायू की अंतिम क्रिया की वह सोचते रहे,कहते कहते जटायु ने प्राण त्याग तीराम ने आगे बढ़ने से पहले जटायु की अंतिम क्रिया की वह सोचते रहे
पच जाती रह,पच जाती रह,अच्छा जाती है
यह कैसा विधान है,यह कैसा विधान है,यह कैसा विधान है
मैं तो क्ट में हूही मेरी सहायता करने वालों को भी इतना कष्ट राम की आखे नम हो गई,मैं तो क्ट में हूही मेरी सहायता करने वालों को भी इतना कष्ट राम की आखे नम हो गई,मैं तो कस्ट में हूँ मेरी सहायता करने वालों को भी इतना कस्ट आना चाहिए आँखें नम हो गई
उन्होंने जटायू को अंटीम बार प्रणाम किया जटायू ने सीता के बारे में महत्वपूर्ण सूचना दी थी,उन्होंने जटायू को अंटीम बार प्रणाम किया जटायू ने सीता के बारे में महत्वपूर्ण सूचना दी थी,उन्होंने जेट आयू को अंतिम बार परिणाम किया जेट आयू ने सीता के बारे में महत्वपूर्ण सूचना दी थी
